Store,Dept,Month,Quarter,Monthly_2010,Monthly_2011,Monthly_2012
22,42,11,4,33526.92,33427.13,27211.90671999999
22,44,11,4,23709.57,26371.52,21488.94011999998
22,46,11,4,80098.2,75973.67,59512.76324
22,47,11,4,0.0,0.0,53.396200000000015
22,49,11,4,0.0,29.7,130.5752
22,52,11,4,7221.9,11649.75,8651.36808
22,54,11,4,461.67999999999995,348.26,157.5352399999999
22,55,11,4,93071.87,96652.45,71680.13115999989
22,56,11,4,4209.51,4094.58,4532.634240000001
22,58,11,4,11641.0,6240.0,5858.787880000001
22,59,11,4,5426.75,2077.58,2701.8205999999996
22,60,11,4,1364.0,1751.1999999999998,1627.10436
22,67,11,4,44930.97,44008.630000000005,36303.17219999997
22,71,11,4,26799.32,23503.5,19580.49272
22,72,11,4,617243.36,567942.24,483793.8658400001
22,74,11,4,85095.99,75972.12,61788.52632
22,79,11,4,65454.7,72843.62,59890.72111999995
22,80,11,4,4804.46,6925.15,6034.851120000001
22,81,11,4,45542.3,48806.7,39030.522840000005
22,82,11,4,77036.75,81841.06999999999,69191.57828
22,83,11,4,6507.89,4401.31,4517.068359999997
22,85,11,4,10672.72,9259.68,8558.393880000005
22,87,11,4,54958.340000000004,63325.509999999995,55488.719039999974
22,90,11,4,88043.05,92564.01000000001,79671.57099999998
22,91,11,4,85526.8,86336.59,70761.18592
22,92,11,4,230392.43,239179.06,195722.774
22,93,11,4,7670.960000000001,8651.98,7317.140720000008
22,94,11,4,4587.99,121.45,8147.501919999992
22,95,11,4,216878.73,207634.74,170754.36151999986
22,96,11,4,0.0,0.0,49.848039999999905
22,97,11,4,17751.63,17651.59,16871.418119999995
22,98,11,4,630.32,1369.29,2161.32408
23,1,11,4,123221.28,136014.43,113170.48544000003
23,2,11,4,250346.98,274235.32,217346.04044000007
23,3,11,4,65324.90000000001,60896.619999999995,45351.09244000002
23,4,11,4,91855.94,102062.55,80422.72244000006
23,5,11,4,263946.54,291015.27,236809.22379999986
23,6,11,4,53992.3,44655.75,35738.33952000003
23,7,11,4,278451.3,254297.0,205032.48723999993
23,8,11,4,147764.33000000002,152169.59,119658.2498
23,9,11,4,178071.14,174264.05,145306.93148000006
23,10,11,4,122479.44,121954.78,97806.92040000009
23,11,11,4,113165.01999999999,116327.93000000001,96217.41840000004
23,12,11,4,16429.13,16758.809999999998,13278.896280000017
23,13,11,4,133849.45,136372.71,114993.58280000002
23,14,11,4,173568.13,186433.64,150633.08815999993
23,16,11,4,19148.71,20022.17,13754.083560000005
23,17,11,4,124419.34,127405.39,106461.82260000001
23,18,11,4,88334.17000000001,118403.37,94091.17788000013
23,19,11,4,5535.6900000000005,4910.11,4823.276080000003
23,20,11,4,48410.91,46771.86,39860.38348
23,21,11,4,44647.490000000005,46559.43,37878.697760000054
23,22,11,4,93831.48,97156.87,73406.98412
23,23,11,4,214832.21,227699.99,183938.45911999984
23,24,11,4,53973.009999999995,57843.34,46146.87508000001
23,25,11,4,64078.590000000004,74922.58,57350.17655999998
23,26,11,4,71748.26,70692.68000000001,58141.62020000004
23,27,11,4,16025.57,18043.97,14591.984680000005
23,28,11,4,6706.8,6403.23,5884.15664
23,29,11,4,53215.78,56981.729999999996,45240.89267999994
23,30,11,4,28289.02,24930.93,19582.495519999993
23,31,11,4,20469.729999999996,20945.79,17329.49099999998
23,32,11,4,42786.04,48301.6,38437.738560000005
23,33,11,4,58644.29,55143.869999999995,45665.82863999997
23,34,11,4,93365.03,90306.48,75617.20624000007
23,35,11,4,18505.0,20248.14,15825.984039999987
23,36,11,4,14883.0,15463.77,12106.018399999999
23,38,11,4,163051.66,172408.71999999997,147056.3995199999
23,40,11,4,227489.55,229609.05,182339.16583999997
23,41,11,4,5289.15,7098.37,6013.097719999998
23,42,11,4,44988.119999999995,49342.08,37827.41752
23,44,11,4,50057.19,42263.86,33903.82264000004
23,46,11,4,130964.53,141658.15000000002,116890.02431999995
23,49,11,4,75556.17,98862.63,82709.75563999996
23,50,11,4,24871.6,26761.5,20999.674440000017
23,52,11,4,15351.21,13799.970000000001,10881.902679999996
23,54,11,4,431.6,329.58,162.15071999999995
23,55,11,4,126514.08,111442.95999999999,92526.66339999989
23,56,11,4,5952.0599999999995,5402.59,5699.68192
23,58,11,4,6156.0,11485.0,8571.047840000007
23,59,11,4,11945.89,4579.59,5768.01212
23,60,11,4,0.0,536.8,552.4422000000003
23,67,11,4,48790.95,52632.88,43743.94955999991
23,71,11,4,41437.439999999995,48085.81,38399.64595999997
23,72,11,4,590863.36,587845.65,542083.7419200004
23,74,11,4,133983.51,152558.31,123401.02127999999
23,79,11,4,121867.78,123260.54000000001,95595.53244000007
23,80,11,4,383.72,5622.33,6035.039759999999
23,81,11,4,31462.45,30315.88,25220.55092000004
23,82,11,4,97105.23999999999,105687.32999999999,85913.85248000005
23,83,11,4,3468.9,4655.9,6178.275080000001
23,85,11,4,19716.170000000002,18097.02,13361.919079999994
23,87,11,4,119002.06,135288.19,115065.66348
23,90,11,4,85735.52,101062.42,86523.72896
23,91,11,4,95306.7,91146.84999999999,76891.98568000006
23,92,11,4,255188.41,299746.67000000004,248209.08028000008
23,93,11,4,7662.72,9089.06,8224.576720000008
23,94,11,4,7.66,597.72,1169.4778800000001
23,95,11,4,172847.31,189317.02999999997,157908.59828000012
23,96,11,4,47978.89,53357.25000000001,48075.26756000001
23,97,11,4,22277.02,25264.34,22045.132160000012
23,98,11,4,591.41,767.36,1711.0721200000005
24,1,11,4,73912.06,75027.14,61813.04536
24,2,11,4,145958.94999999998,149704.91999999998,118755.76131999987
24,3,11,4,36160.81,32475.83,26112.913600000007
24,4,11,4,114377.96,116639.11,94190.4808800001
24,5,11,4,188870.46,185613.36,146800.0656800001
24,6,11,4,30262.42,24215.690000000002,18930.785239999987
24,7,11,4,162034.99,182645.84,153263.9754399999
24,8,11,4,195494.88,196423.4,162873.36280000018
24,9,11,4,67897.19,99783.56,82045.61815999985
24,10,11,4,117049.14000000001,138629.32,116339.83099999987
24,11,11,4,67982.97,71061.75,58769.42291999994
24,12,11,4,13243.779999999999,13776.060000000001,11647.354119999996
24,13,11,4,113589.3,114475.35,96816.95823999992
24,14,11,4,102897.37,99258.67000000001,82505.73035999997
24,16,11,4,23245.1,24503.71,19611.121800000004
24,17,11,4,69002.1,69757.91,56501.91124
24,18,11,4,65575.36,79543.83,60193.49731999999
24,19,11,4,351.0,238.62,279.80284
24,20,11,4,24223.63,21446.089999999997,17047.29075999997
24,21,11,4,23987.14,24881.98,19619.607320000003
24,22,11,4,58258.70999999999,60962.149999999994,46590.67228
24,23,11,4,128918.78,129017.56,107348.94203999992
24,24,11,4,27193.64,27384.02,22935.15288000002
24,25,11,4,47626.9,54746.95999999999,45177.79783999999
24,26,11,4,40897.53,41253.87,31874.264040000005
24,27,11,4,9149.75,10757.609999999999,8877.998679999993
24,28,11,4,3903.1600000000003,3966.61,4073.5326799999957
24,29,11,4,24337.250000000004,24465.79,20000.118400000007
24,30,11,4,12042.619999999999,11201.55,9163.712320000002
24,31,11,4,12162.75,9614.689999999999,8448.025280000007
24,32,11,4,25838.59,25730.81,20582.287439999975
24,33,11,4,29762.02,29020.690000000002,22626.037760000025
24,34,11,4,63697.93,51282.950000000004,43857.72515999995
24,35,11,4,10292.0,10861.630000000001,8447.181520000004
24,36,11,4,8532.0,5351.4,5457.960840000005
24,37,11,4,13124.5,15053.27,11526.674959999993
24,38,11,4,209861.67,245498.72999999998,202011.3576000002
24,40,11,4,172798.12,173814.97,145949.11308000004
24,41,11,4,4709.469999999999,5610.73,5652.9654
24,42,11,4,23472.42,25585.68,21914.45503999998
24,44,11,4,21841.58,21560.409999999996,16940.778599999998
24,46,11,4,56468.73,56203.119999999995,43632.73747999999
24,49,11,4,17563.829999999998,16303.93,12859.77595999999
24,50,11,4,4715.0,3653.0,3813.493639999997
24,52,11,4,7180.110000000001,7678.1900000000005,6892.918320000001
24,54,11,4,220.84,130.2,69.20083999999991
24,55,11,4,135472.71000000002,124532.12000000001,98643.14939999991
24,56,11,4,3538.78,3864.8500000000004,5692.509920000002
24,58,11,4,9917.0,4695.0,6030.117680000004
24,59,11,4,5285.98,2147.23,2107.3546000000024
24,60,11,4,0.0,387.2,506.67732000000024
24,67,11,4,37870.93,38928.19,31990.491839999988
24,71,11,4,19646.739999999998,25763.62,21787.740399999995
24,72,11,4,409786.02999999997,399111.94,333453.5701999999
24,74,11,4,62829.590000000004,67793.95999999999,57358.36436000001
24,77,11,4,0.0,477.0,955.7293199999998
24,79,11,4,86933.97,86403.03,70145.03331999999
24,80,11,4,105553.65,111847.03,89057.53291999998
24,81,11,4,94527.19,93731.82,75965.60524000003
24,82,11,4,73062.36,77953.23,65593.02800000005
24,83,11,4,14264.51,13831.920000000002,11426.688799999996
24,85,11,4,6466.2300000000005,6868.01,5968.38488
24,87,11,4,91301.19,107501.15,89446.06116
24,90,11,4,300253.47,320322.72,258632.2485599998
24,91,11,4,210104.01,206369.66,168302.74944000004
24,92,11,4,518643.67000000004,543827.1000000001,489067.59580000077
24,93,11,4,144193.15,160596.81,128813.7947200001
24,94,11,4,175882.36,183416.84000000003,152287.18219999995
24,95,11,4,333322.07,342399.47000000003,274655.3342
24,96,11,4,37935.200000000004,45256.149999999994,35061.24076000002
24,97,11,4,65359.27,68425.70000000001,57218.81748000003
24,98,11,4,41814.090000000004,41333.95,31936.29647999999
24,99,11,4,0.0,5100.0,4821.371120000005
25,1,11,4,76836.72,90573.22,74398.74651999999
25,2,11,4,138171.02000000002,143850.76,115543.55996000001
25,3,11,4,41054.47,37590.990000000005,27743.101079999986
25,4,11,4,82807.2,88854.06999999999,72362.73984000002
25,5,11,4,109712.13,109965.52,87299.86976000002
25,6,11,4,39688.82,29957.18,21493.328160000037
25,7,11,4,135069.72999999998,134109.61,109419.40424000016
25,8,11,4,121948.45,122704.7,96258.82452000015
25,9,11,4,53108.8,59347.030000000006,46108.96628000002
25,10,11,4,90381.97,103342.25999999998,87794.27808000013
25,11,11,4,52227.03,48153.17,39441.843200000025
25,12,11,4,11740.12,11402.59,10018.426999999998
25,13,11,4,102276.98000000001,106366.51999999999,87161.23915999998
25,14,11,4,74964.84,72540.26999999999,60638.24616000003
25,16,11,4,11831.18,18629.34,14600.748199999989
25,17,11,4,52388.7,53088.65,43088.91056000001
25,18,11,4,76626.67000000001,80015.05,65138.985720000004
25,20,11,4,15421.439999999999,15809.62,12014.451280000001
25,21,11,4,22193.410000000003,21666.579999999998,17144.34495999997
25,22,11,4,36977.92,35468.32,29229.826279999987
25,23,11,4,72899.95999999999,72303.20999999999,59453.67448000003
25,24,11,4,13862.16,14285.76,11481.1814
25,25,11,4,26820.480000000003,28817.629999999997,22946.54699999999
25,26,11,4,19063.62,18500.949999999997,15235.013799999999
25,27,11,4,6887.29,5707.79,5670.29704
25,28,11,4,3615.42,2955.37,2937.2519600000023
25,29,11,4,15402.53,15180.07,11547.798559999997
25,30,11,4,6755.879999999999,6696.26,6171.177640000001
25,31,11,4,7446.21,8199.09,6393.989159999994
25,32,11,4,15081.92,14005.279999999999,11095.253559999994
25,33,11,4,13672.68,12945.92,10169.103359999992
25,34,11,4,48063.87,40866.32,32785.82988000002
25,35,11,4,11271.72,9114.78,8840.187039999997
25,36,11,4,6715.0,3626.87,4138.13496
25,37,11,4,14546.11,15343.539999999999,11575.332439999998
25,38,11,4,165598.34,170935.47999999998,145781.57891999994
25,40,11,4,162102.85,164498.71,132410.32296000008
25,41,11,4,26253.08,20695.260000000002,17804.08744
25,42,11,4,20573.87,22756.64,17581.980159999996
25,44,11,4,20388.12,18018.73,13952.627960000002
25,46,11,4,64370.36,65522.8,52795.35935999993
25,49,11,4,38227.060000000005,39399.42,31482.60067999999
25,50,11,4,8362.0,7196.0,6747.76919999999
25,52,11,4,7528.540000000001,8333.78,7469.216560000002
25,54,11,4,171.84,35.76,60.09711999999995
25,55,11,4,74752.33,66466.51999999999,49521.24024
25,56,11,4,3188.1,2907.57,3165.754039999999
25,58,11,4,2853.0,2380.0,2423.7277999999988
25,59,11,4,3318.3500000000004,1372.14,1136.8677599999994
25,60,11,4,14.0,818.3999999999999,1206.4621599999996
25,67,11,4,29888.58,31725.08,24479.975480000023
25,71,11,4,15986.5,16067.130000000001,14163.96308
25,72,11,4,335149.25,319321.78,250317.9530799999
25,74,11,4,54163.03,59005.99,46195.86376000002
25,79,11,4,34744.02,33954.32,28063.229599999984
25,80,11,4,301.28,2390.84,2191.3073199999985
25,81,11,4,32383.059999999998,29330.4,24218.17472000005
25,82,11,4,47366.81,47512.45,39509.57188
25,83,11,4,1850.3200000000002,750.8,1021.251760000002
25,85,11,4,13783.560000000001,12044.250000000002,9558.716800000002
25,87,11,4,23445.089999999997,30289.18,28734.87979999999
25,90,11,4,50443.450000000004,51090.42,44904.57507999995
25,91,11,4,29414.17,30732.270000000004,29850.966039999985
25,92,11,4,170902.06,187320.05,157478.84208000003
25,93,11,4,2354.5,2864.62,3540.8135999999995
25,94,11,4,5755.79,11540.22,9587.131319999999
25,95,11,4,158858.96000000002,156506.08000000002,131503.3394
25,97,11,4,10442.8,11055.26,9114.151280000002
25,98,11,4,374.43,4896.469999999999,6939.881640000008
26,1,11,4,74544.0,82034.03,65845.00679999999
26,2,11,4,102369.59,103897.25000000001,84449.85139999999
26,3,11,4,25889.019999999997,25441.21,21435.098559999973
26,4,11,4,93686.12,97848.0,76544.83563999995
26,5,11,4,125805.32999999999,113992.91999999998,94002.6832
26,6,11,4,35137.07,31747.75,24258.468519999995
26,7,11,4,99858.01999999999,111106.81,88113.25228000002
26,8,11,4,114289.19,114435.50000000001,95355.18411999996
26,9,11,4,59946.31,57652.009999999995,47229.239560000075
26,10,11,4,35104.98,38391.49,31000.348840000035
26,11,11,4,57297.53,56401.97,44247.18975999999
26,12,11,4,14297.150000000001,13120.119999999999,11100.739279999994
26,13,11,4,81486.7,79690.22,64888.817199999954
26,14,11,4,60700.85,57801.04,46098.82732000004
26,16,11,4,10387.17,11406.970000000001,9407.812880000001
26,17,11,4,36306.380000000005,38537.54,30360.064240000043
26,18,11,4,38203.07,34184.43,29200.361919999967
26,19,11,4,6794.24,5886.5199999999995,5456.698480000003
26,20,11,4,12559.29,12038.23,9284.160559999997
26,21,11,4,23377.52,22569.690000000002,17262.90667999999
26,22,11,4,26609.51,28402.03,23320.45163999998
26,23,11,4,56638.990000000005,58618.82,46599.26268000006
26,24,11,4,15568.759999999998,13946.49,11329.921999999993
26,25,11,4,25501.96,30790.950000000004,24143.921680000025
26,26,11,4,19460.27,17700.620000000003,14051.676800000008
26,27,11,4,4557.299999999999,4523.110000000001,4562.566439999997
26,28,11,4,1769.67,1619.68,1617.7890000000004
26,29,11,4,15843.73,16034.530000000002,13454.149039999991
26,30,11,4,7268.4400000000005,6316.950000000001,5790.489639999997
26,31,11,4,5280.16,5661.97,4983.350920000001
26,32,11,4,13420.59,15099.26,11741.69272
26,33,11,4,16508.72,14482.98,11562.743240000009
26,34,11,4,29945.71,27239.82,22257.04696000002
26,35,11,4,7111.0,7637.85,6362.758240000005
26,36,11,4,6506.0,2760.4,4943.080720000001
26,38,11,4,381367.61,410936.33,337779.1476400006
26,40,11,4,141463.10000000003,141102.86000000002,115691.30792000002
26,41,11,4,3537.75,3463.85,4359.017279999996
26,42,11,4,10681.17,10960.82,8136.6756000000105
26,44,11,4,18670.53,19175.05,15985.194759999986
26,46,11,4,36220.35,34220.17,26938.47207999998
26,47,11,4,0.0,0.0,77.45551999999995
26,48,11,4,0.0,2394.0,3309.7090399999993
26,49,11,4,13329.279999999999,12169.71,9444.746239999999
26,52,11,4,7246.16,8746.55,7762.95320000001
26,54,11,4,202.34,78.92,79.6745199999999
26,55,11,4,72781.72,69253.1,56400.215440000014
26,56,11,4,1272.8899999999999,2518.75,2194.806039999997
26,59,11,4,1831.17,1006.98,789.0210799999991
26,60,11,4,0.0,378.40000000000003,496.7747200000001
26,67,11,4,19635.15,23109.65,16505.99043999999
26,71,11,4,12752.300000000001,14168.32,10656.489760000006
26,72,11,4,307359.92,322238.68,260909.6023200001
26,74,11,4,34934.01,37181.479999999996,28582.438119999977
26,79,11,4,46473.35,50048.85,41547.353679999964
26,80,11,4,72089.65999999999,72872.56,60866.760639999986
26,81,11,4,71236.45999999999,75042.48000000001,59604.89676
26,82,11,4,55090.28999999999,58893.479999999996,47393.191960000026
26,83,11,4,9945.64,9015.19,8156.329560000011
26,85,11,4,7886.18,7165.589999999999,7535.549479999994
26,87,11,4,71751.11,84474.48000000001,68311.6681999999
26,90,11,4,225158.53000000003,247644.83000000002,198714.38948000027
26,91,11,4,149664.33000000002,159046.75,129315.23340000014
26,92,11,4,345456.53,377052.57,317221.46684000065
26,93,11,4,105773.21,115297.33,94447.02895999985
26,94,11,4,145907.25,144866.78,120980.27879999999
26,95,11,4,250646.14999999997,265712.72,217088.98483999973
26,96,11,4,64290.200000000004,68342.32,57518.924400000025
26,97,11,4,50192.99,51937.08,45693.99835999996
26,98,11,4,35127.67999999999,33021.14,27961.374839999982
26,99,11,4,0.0,950.0,1847.7216400000002
27,1,11,4,125231.73999999999,136829.33000000002,113134.57388000005
27,2,11,4,307412.64,302434.18,249712.44680000024
27,3,11,4,53436.55,50835.990000000005,42195.40539999999
27,4,11,4,179777.91,182846.99,150023.96327999994
27,5,11,4,209034.04,183712.33,144547.65608000004
27,6,11,4,63021.700000000004,48423.75,42181.56119999995
27,7,11,4,244598.71,250403.62,200297.72332000025
27,8,11,4,178093.88,167554.89,144038.52612000002
27,9,11,4,96869.13,108269.72,85312.13948
27,10,11,4,134619.47,172113.3,145193.19072000004
27,11,11,4,83066.6,86491.25,70442.61179999993
27,12,11,4,14217.08,14474.08,11546.723159999998
27,13,11,4,211580.93000000002,202107.19,161270.9851200001
27,14,11,4,172237.51,173459.13,142711.8582800002
27,16,11,4,18547.07,18818.05,13036.31151999998
27,17,11,4,93831.52,92031.67,74319.67132000002
27,18,11,4,111134.62,100907.76000000001,79587.16199999998
27,19,11,4,2039.5,4518.06,4714.447879999999
27,20,11,4,53012.31,44284.35,36239.655720000024
27,21,11,4,29791.15,26497.38,21112.556000000022
27,22,11,4,89561.73,85099.64,68323.48556000004
27,23,11,4,166170.89,170500.22,143894.50716
27,24,11,4,48878.81,43550.270000000004,35459.2346
27,25,11,4,48796.68,61801.67,51633.86800000001
27,26,11,4,62983.06,60870.100000000006,45762.50592
27,27,11,4,10238.369999999999,11406.2,8866.388680000004
27,28,11,4,6581.040000000001,5231.51,4808.206679999999
27,29,11,4,28334.760000000002,35456.51,29388.194079999983
27,30,11,4,16303.880000000001,15103.419999999998,12363.640519999997
27,31,11,4,13305.27,15135.060000000001,11494.266519999997
27,32,11,4,38625.89,33715.62,28458.601439999984
27,33,11,4,50699.2,45088.86,36503.65000000001
27,34,11,4,75096.84,65951.79,51790.836640000016
27,35,11,4,15091.0,13900.89,11305.007519999986
27,36,11,4,12627.0,13797.6,10706.57651999999
27,37,11,4,9032.08,11498.0,8179.769279999995
27,38,11,4,145340.13999999998,143747.69,115932.57112000011
27,40,11,4,280818.87,266583.85,213122.31192000018
27,41,11,4,9222.27,6640.84,7418.972519999993
27,42,11,4,43073.33,43136.649999999994,35902.29796000001
27,44,11,4,26277.4,24186.370000000003,19793.251000000007
27,46,11,4,144337.03999999998,147082.19,117215.17808000001
27,47,11,4,312.0,0.0,17.120839999999998
27,49,11,4,38996.92,38213.799999999996,30254.57991999999
27,50,11,4,10614.5,9465.5,8773.18036
27,52,11,4,9023.61,15772.8,12841.176559999994
27,54,11,4,369.44,317.64,176.98703999999995
27,55,11,4,121427.0,133554.16999999998,106858.56976000019
27,56,11,4,4440.12,2747.4,3486.801719999997
27,58,11,4,8313.0,2200.0,5683.849960000003
27,59,11,4,9963.34,4135.8,6453.886479999998
27,60,11,4,299.20000000000005,308.0,363.95264000000003
27,67,11,4,43881.94,41557.350000000006,32734.07343999999
27,71,11,4,52837.700000000004,55990.79,43599.75619999998
27,72,11,4,633331.41,578888.26,493633.5174
27,74,11,4,116479.4,117869.31,93846.33659999995
27,79,11,4,150060.12,148829.93,119928.49700000002
27,80,11,4,109797.84999999999,100401.83,81166.71364
27,81,11,4,117554.68,111177.77,90945.76427999984
27,82,11,4,108268.83,109500.69,91936.12523999998
27,83,11,4,33760.85,31106.01,26587.97371999999
27,85,11,4,15850.72,13765.75,11416.550239999999
27,87,11,4,67415.89,67119.13999999998,59117.70232000001
27,90,11,4,408927.46,397541.91000000003,338401.4998399997
27,91,11,4,270349.93000000005,250241.71999999997,203753.21780000007
27,92,11,4,655719.0599999999,648828.57,617824.6537200002
27,93,11,4,232038.23000000004,217334.66,184573.09579999978
27,94,11,4,236788.16,234250.53,192075.08644
27,95,11,4,457747.22,431267.28,383363.3235199998
27,96,11,4,73978.63,71242.15,60987.32959999995
27,97,11,4,84365.14000000001,76457.75,62658.631039999935
27,98,11,4,50854.8,47566.04,38655.063279999966
27,99,11,4,0.0,5350.0,5142.872200000009
28,1,11,4,88457.62,103184.4,85359.70935999996
28,2,11,4,215878.80000000002,225560.56999999998,187021.9416399999
28,3,11,4,36452.03,32168.3,26446.288680000005
28,4,11,4,123612.42000000001,125197.5,100209.6781200001
28,5,11,4,190220.7,172202.66999999998,136544.6632400002
28,6,11,4,39362.87,30947.160000000003,23919.881000000012
28,7,11,4,149178.45,188333.3,158436.9583600001
28,8,11,4,135211.01,140477.2,114766.77492000001
28,9,11,4,62431.83,57832.70999999999,46321.21204000005
28,10,11,4,83637.73999999999,78629.45,63821.79871999987
28,11,11,4,60619.630000000005,60296.240000000005,46866.79596000007
28,12,11,4,13787.88,12255.79,9719.690240000002
28,13,11,4,159746.50999999998,160658.61,130067.43015999993
28,14,11,4,101010.85,88118.35999999999,71219.11007999993
28,16,11,4,13988.48,13588.470000000001,11248.451959999991
28,17,11,4,41265.9,46267.23,37582.79904000003
28,18,11,4,67580.32,60725.259999999995,44901.57216
28,19,11,4,8723.09,7298.51,6884.0369999999975
28,20,11,4,22737.94,20743.3,16339.189400000003
28,21,11,4,20459.08,21767.71,17369.03211999999
28,22,11,4,46790.71000000001,48046.2,37954.19884000003
28,23,11,4,160602.42,160396.15999999997,130661.45835999998
28,24,11,4,47703.850000000006,42939.61,34257.854760000024
28,25,11,4,64556.23,64323.770000000004,50251.06324
28,26,11,4,70278.06,58742.47,46568.441240000044
28,27,11,4,8645.86,9520.36,8182.052039999991
28,28,11,4,2665.71,3623.2200000000003,3223.5696799999987
28,29,11,4,32745.190000000002,31433.559999999998,25872.76728000002
28,30,11,4,11481.96,11561.68,9515.253320000007
28,31,11,4,10043.51,10148.73,8141.256640000001
28,32,11,4,32966.42,27412.67,23192.69628000001
28,33,11,4,46834.91,42225.9,33230.231480000046
28,34,11,4,78016.72,71217.29000000001,56517.91840000004
28,35,11,4,12162.0,10679.1,8852.514840000013
28,36,11,4,14210.0,10446.16,8847.96444
28,37,11,4,7765.030000000001,6253.58,6011.834239999997
28,38,11,4,183321.17,207856.64,169613.94347999993
28,40,11,4,185426.88,190104.55000000002,154197.5296000001
28,41,11,4,5085.25,8572.74,7437.4512799999975
28,42,11,4,25819.309999999998,24901.02,19740.37252000001
28,44,11,4,19944.559999999998,21315.809999999998,16188.064440000004
28,46,11,4,80898.56,80576.67,64680.15528000008
28,49,11,4,46629.8,44693.93,35300.135279999995
28,52,11,4,12517.150000000001,11697.62,9766.504239999993
28,54,11,4,385.36,103.24,79.59803999999998
28,55,11,4,72586.66,76400.29,57715.97988000003
28,56,11,4,346.0,324.1,877.4495999999991
28,58,11,4,19300.0,17875.0,13282.751080000002
28,59,11,4,10682.890000000001,3776.15,6376.085200000003
28,60,11,4,2701.6000000000004,2543.2,2351.0978800000003
28,67,11,4,20682.86,19577.96,15531.409759999988
28,71,11,4,31174.78,26031.46,22165.58052000001
28,72,11,4,478268.54000000004,516850.89,415254.44024000055
28,74,11,4,58192.21000000001,54060.25,42512.55175999999
28,79,11,4,161262.47,174685.57,147776.87292000002
28,80,11,4,74734.03,81191.1,67174.31475999995
28,81,11,4,91670.82,91511.91,73762.96063999999
28,82,11,4,75879.22,68450.61,58004.16556000004
28,83,11,4,22045.09,24667.690000000002,20030.949080000002
28,85,11,4,7297.490000000001,4947.31,6261.164640000003
28,87,11,4,44154.57000000001,52573.85,49003.85563999992
28,90,11,4,267215.71,308605.79,254794.5297999996
28,91,11,4,226652.55,236232.32,193981.82668000014
28,92,11,4,438550.84,507073.36,505959.1553600008
28,93,11,4,207357.72,254090.57,229716.84835999965
28,94,11,4,126189.26000000001,142443.34999999998,119824.71627999982
28,95,11,4,356409.11,366654.95999999996,292077.2576800005
28,96,11,4,101323.31,129385.14000000001,107534.45332000004
28,97,11,4,93249.70999999999,99457.4,80991.15172
28,98,11,4,54633.869999999995,56311.67,48941.59435999996
28,99,11,4,0.0,2800.0,7372.240800000002
29,1,11,4,65146.77,69845.84,58061.668880000005
29,2,11,4,95443.41,95174.95999999999,73920.77416000003
29,3,11,4,23657.690000000002,24759.54,20432.520959999998
29,4,11,4,54830.92999999999,57768.85,46522.18716000003
29,5,11,4,107932.95,88266.57,65567.83911999999
29,6,11,4,34082.97,20046.83,16886.905359999982
29,7,11,4,109724.11,119169.61,94831.19748000015
29,8,11,4,85106.51999999999,83416.59,69282.52432000013
29,9,11,4,28879.86,37387.22,32747.96652
29,10,11,4,38825.51,41138.979999999996,32538.706720000017
29,11,11,4,31932.57,38864.649999999994,30947.755920000043
29,12,11,4,8440.25,8122.09,6702.212999999998
29,13,11,4,72350.16,67592.18999999999,57718.24212
29,14,11,4,54141.03,53050.73,43125.501000000004
29,16,11,4,7202.26,9843.27,7849.730199999999
29,17,11,4,38844.9,39133.63,32533.118800000044
29,18,11,4,27547.3,25169.68,19941.329159999987
29,19,11,4,308.97,54.0,183.8127999999999
29,20,11,4,17334.64,17387.0,14148.621280000005
29,21,11,4,15403.099999999999,15321.630000000001,11561.690480000001
29,22,11,4,31585.1,35204.9,28894.762839999978
29,23,11,4,94718.75,100407.48,80049.96036000003
29,24,11,4,19719.02,23463.36,17731.711639999987
29,25,11,4,27230.079999999998,31294.3,25344.947800000024
29,26,11,4,21577.97,21561.66,17256.473799999985
29,27,11,4,7319.58,7938.22,6555.1532799999995
29,28,11,4,4023.09,3507.76,2900.6588799999986
29,29,11,4,21189.66,23037.53,17409.36227999998
29,30,11,4,9232.560000000001,8897.210000000001,7628.125079999997
29,31,11,4,8444.73,8603.15,7406.606640000002
29,32,11,4,14489.829999999998,15381.720000000001,11489.046600000001
29,33,11,4,21518.620000000003,19041.69,15925.05208000002
29,34,11,4,51854.51,39689.950000000004,31404.531079999986
29,35,11,4,9636.0,9396.56,8564.58752
29,36,11,4,6020.0,4847.24,4777.223760000002
29,38,11,4,149667.91,171341.15999999997,147846.49039999995
29,40,11,4,111752.27,108952.09,93073.71112000007
29,41,11,4,2251.75,1708.42,2449.4136800000015
29,42,11,4,15997.800000000001,16553.71,13154.809559999987
29,44,11,4,9128.84,9041.11,7864.34656000001
29,46,11,4,45123.04,42053.83,33061.64148000004
29,52,11,4,4968.99,5088.65,5656.635919999995
29,54,11,4,102.76,18.92,36.84216000000001
29,55,11,4,46369.06999999999,54729.81,43563.80859999998
29,56,11,4,842.23,1637.5300000000002,2508.9318399999997
29,59,11,4,2274.27,773.35,526.3091600000002
29,60,11,4,1056.0,800.8,833.5595199999996
29,67,11,4,21384.29,23908.670000000002,18408.968399999998
29,71,11,4,12783.04,12146.66,9887.701079999997
29,72,11,4,363656.44,364631.01,289147.2444400004
29,74,11,4,36115.979999999996,39444.47,31177.756999999972
29,79,11,4,32620.51,32694.78,26415.616119999973
29,80,11,4,125.54,140.93,162.74388000000005
