Store,Dept,Year,Quarter,Month,Weekly_Sales,Date
35,78,2010,1,2,36.0,2010-02-01
35,78,2010,2,4,24.0,2010-04-01
35,78,2012,3,9,3.0,2012-09-01
35,79,2010,1,2,138556.64,2010-02-01
35,79,2010,1,3,133532.23,2010-03-01
35,79,2010,2,4,161973.89,2010-04-01
35,79,2010,2,5,134994.11000000002,2010-05-01
35,79,2010,2,6,136822.37,2010-06-01
35,79,2010,3,7,176088.22,2010-07-01
35,79,2010,3,8,125119.42,2010-08-01
35,79,2010,3,9,102581.42000000001,2010-09-01
35,79,2010,4,10,122940.80999999998,2010-010-01
35,79,2010,4,11,96169.57999999999,2010-011-01
35,79,2010,4,12,108371.70999999999,2010-012-01
35,79,2011,1,1,77152.83,2011-01-01
35,79,2011,1,2,91106.97,2011-02-01
35,79,2011,1,3,94268.06999999999,2011-03-01
35,79,2011,2,4,112554.25000000001,2011-04-01
35,79,2011,2,5,94254.16,2011-05-01
35,79,2011,2,6,96248.03,2011-06-01
35,79,2011,3,7,116525.38,2011-07-01
35,79,2011,3,8,93514.29,2011-08-01
35,79,2011,3,9,105725.69,2011-09-01
35,79,2011,4,10,83198.69,2011-010-01
35,79,2011,4,11,83698.36,2011-011-01
35,79,2011,4,12,113436.56,2011-012-01
35,79,2012,1,1,73448.41,2012-01-01
35,79,2012,1,2,92407.83,2012-02-01
35,79,2012,1,3,115555.69,2012-03-01
35,79,2012,2,4,84947.82999999999,2012-04-01
35,79,2012,2,5,94528.06,2012-05-01
35,79,2012,2,6,125300.64,2012-06-01
35,79,2012,3,7,101062.23999999999,2012-07-01
35,79,2012,3,8,128942.63,2012-08-01
35,79,2012,3,9,100212.6,2012-09-01
35,79,2012,4,10,100152.38,2012-010-01
35,80,2010,1,2,618.2499999999999,2010-02-01
35,80,2010,1,3,8.0,2010-03-01
35,80,2010,2,4,56.32000000000001,2010-04-01
35,80,2010,2,5,111.76000000000002,2010-05-01
35,80,2010,2,6,315.74,2010-06-01
35,80,2010,3,7,217.94,2010-07-01
35,80,2010,3,8,191.22000000000003,2010-08-01
35,80,2010,3,9,-50.1,2010-09-01
35,80,2010,4,10,61.23,2010-010-01
35,80,2010,4,11,51.00000000000001,2010-011-01
35,80,2010,4,12,222.49,2010-012-01
35,80,2011,1,1,84.52000000000001,2011-01-01
35,80,2011,1,2,176.75,2011-02-01
35,80,2011,1,3,153.52,2011-03-01
35,80,2011,2,4,116.89999999999998,2011-04-01
35,80,2011,2,5,11.119999999999997,2011-05-01
35,80,2011,2,6,227.26000000000002,2011-06-01
35,80,2011,3,7,34.03,2011-07-01
35,80,2011,3,8,197.36,2011-08-01
35,80,2011,3,9,643.89,2011-09-01
35,80,2011,4,10,728.7499999999999,2011-010-01
35,80,2011,4,11,340.0,2011-011-01
35,80,2011,4,12,876.1800000000001,2011-012-01
35,80,2012,1,1,531.09,2012-01-01
35,80,2012,1,2,766.4499999999999,2012-02-01
35,80,2012,1,3,307.94,2012-03-01
35,80,2012,2,4,-217.67,2012-04-01
35,80,2012,2,5,-190.32999999999998,2012-05-01
35,80,2012,2,6,886.5600000000001,2012-06-01
35,80,2012,3,7,-749.5000000000001,2012-07-01
35,80,2012,3,8,278.39,2012-08-01
35,80,2012,3,9,-163.45,2012-09-01
35,80,2012,4,10,-8.680000000000001,2012-010-01
35,81,2010,1,2,40421.81,2010-02-01
35,81,2010,1,3,42500.1,2010-03-01
35,81,2010,2,4,51116.39,2010-04-01
35,81,2010,2,5,47195.21000000001,2010-05-01
35,81,2010,2,6,44484.65,2010-06-01
35,81,2010,3,7,47437.6,2010-07-01
35,81,2010,3,8,37417.42999999999,2010-08-01
35,81,2010,3,9,31019.920000000002,2010-09-01
35,81,2010,4,10,37672.84,2010-010-01
35,81,2010,4,11,30247.43,2010-011-01
35,81,2010,4,12,34279.35,2010-012-01
35,81,2011,1,1,27087.35,2011-01-01
35,81,2011,1,2,30260.86,2011-02-01
35,81,2011,1,3,32986.240000000005,2011-03-01
35,81,2011,2,4,37486.57,2011-04-01
35,81,2011,2,5,25974.96,2011-05-01
35,81,2011,2,6,26264.27,2011-06-01
35,81,2011,3,7,30332.68,2011-07-01
35,81,2011,3,8,25951.300000000003,2011-08-01
35,81,2011,3,9,31183.489999999998,2011-09-01
35,81,2011,4,10,24338.33,2011-010-01
35,81,2011,4,11,21104.050000000003,2011-011-01
35,81,2011,4,12,27050.07,2011-012-01
35,81,2012,1,1,21606.87,2012-01-01
35,81,2012,1,2,26486.75,2012-02-01
35,81,2012,1,3,33893.850000000006,2012-03-01
35,81,2012,2,4,22915.89,2012-04-01
35,81,2012,2,5,24057.19,2012-05-01
35,81,2012,2,6,32336.659999999996,2012-06-01
35,81,2012,3,7,24989.309999999998,2012-07-01
35,81,2012,3,8,36920.2,2012-08-01
35,81,2012,3,9,27990.350000000002,2012-09-01
35,81,2012,4,10,26590.21,2012-010-01
35,82,2010,1,2,43353.32,2010-02-01
35,82,2010,1,3,41680.299999999996,2010-03-01
35,82,2010,2,4,53017.53,2010-04-01
35,82,2010,2,5,45369.82,2010-05-01
35,82,2010,2,6,49264.34,2010-06-01
35,82,2010,3,7,59136.16,2010-07-01
35,82,2010,3,8,45872.94,2010-08-01
35,82,2010,3,9,40411.979999999996,2010-09-01
35,82,2010,4,10,52297.34,2010-010-01
35,82,2010,4,11,46103.0,2010-011-01
35,82,2010,4,12,97458.25,2010-012-01
35,82,2011,1,1,33039.02,2011-01-01
35,82,2011,1,2,39465.23,2011-02-01
35,82,2011,1,3,35154.71000000001,2011-03-01
35,82,2011,2,4,45509.78,2011-04-01
35,82,2011,2,5,35659.75,2011-05-01
35,82,2011,2,6,42016.97,2011-06-01
35,82,2011,3,7,48326.39,2011-07-01
35,82,2011,3,8,47705.36,2011-08-01
35,82,2011,3,9,49735.69,2011-09-01
35,82,2011,4,10,43599.85,2011-010-01
35,82,2011,4,11,37991.94,2011-011-01
35,82,2011,4,12,96389.95,2011-012-01
35,82,2012,1,1,31332.04,2012-01-01
35,82,2012,1,2,34895.119999999995,2012-02-01
35,82,2012,1,3,55449.64,2012-03-01
35,82,2012,2,4,38936.54,2012-04-01
35,82,2012,2,5,40590.130000000005,2012-05-01
35,82,2012,2,6,52293.92,2012-06-01
35,82,2012,3,7,41467.799999999996,2012-07-01
35,82,2012,3,8,63339.0,2012-08-01
35,82,2012,3,9,42641.17,2012-09-01
35,82,2012,4,10,48183.68,2012-010-01
35,83,2010,1,2,17684.78,2010-02-01
35,83,2010,1,3,23125.5,2010-03-01
35,83,2010,2,4,23044.06,2010-04-01
35,83,2010,2,5,16710.72,2010-05-01
35,83,2010,2,6,16549.6,2010-06-01
35,83,2010,3,7,24278.280000000002,2010-07-01
35,83,2010,3,8,16418.64,2010-08-01
35,83,2010,3,9,11898.14,2010-09-01
35,83,2010,4,10,16121.72,2010-010-01
35,83,2010,4,11,12768.16,2010-011-01
35,83,2010,4,12,18424.11,2010-012-01
35,83,2011,1,1,12216.05,2011-01-01
35,83,2011,1,2,11031.68,2011-02-01
35,83,2011,1,3,12886.28,2011-03-01
35,83,2011,2,4,12528.95,2011-04-01
35,83,2011,2,5,3062.2799999999997,2011-05-01
35,83,2011,2,6,2201.16,2011-06-01
35,83,2011,3,7,3536.78,2011-07-01
35,83,2011,3,8,1591.7799999999997,2011-08-01
35,83,2011,3,9,872.3,2011-09-01
35,83,2011,4,10,7543.26,2011-010-01
35,83,2011,4,11,6159.82,2011-011-01
35,83,2011,4,12,12215.1,2011-012-01
35,83,2012,1,1,8315.18,2012-01-01
35,83,2012,1,2,4760.74,2012-02-01
35,83,2012,1,3,10533.98,2012-03-01
35,83,2012,2,4,7711.7,2012-04-01
35,83,2012,2,5,2556.76,2012-05-01
35,83,2012,2,6,4149.51,2012-06-01
35,83,2012,3,7,8205.57,2012-07-01
35,83,2012,3,8,10367.35,2012-08-01
35,83,2012,3,9,8847.01,2012-09-01
35,83,2012,4,10,8782.2,2012-010-01
35,85,2010,1,2,6820.0,2010-02-01
35,85,2010,1,3,9059.16,2010-03-01
35,85,2010,2,4,12139.6,2010-04-01
35,85,2010,2,5,11787.25,2010-05-01
35,85,2010,2,6,13260.82,2010-06-01
35,85,2010,3,7,16904.519999999997,2010-07-01
35,85,2010,3,8,13214.56,2010-08-01
35,85,2010,3,9,8709.57,2010-09-01
35,85,2010,4,10,9714.29,2010-010-01
35,85,2010,4,11,6807.93,2010-011-01
35,85,2010,4,12,16568.03,2010-012-01
35,85,2011,1,1,5560.15,2011-01-01
35,85,2011,1,2,5787.139999999999,2011-02-01
35,85,2011,1,3,6712.76,2011-03-01
35,85,2011,2,4,8085.35,2011-04-01
35,85,2011,2,5,7120.870000000001,2011-05-01
35,85,2011,2,6,8060.17,2011-06-01
35,85,2011,3,7,7216.900000000001,2011-07-01
35,85,2011,3,8,6794.3,2011-08-01
35,85,2011,3,9,8250.140000000001,2011-09-01
35,85,2011,4,10,7101.71,2011-010-01
35,85,2011,4,11,5724.41,2011-011-01
35,85,2011,4,12,18734.66,2011-012-01
35,85,2012,1,1,5712.45,2012-01-01
35,85,2012,1,2,5538.17,2012-02-01
35,85,2012,1,3,6131.08,2012-03-01
35,85,2012,2,4,5735.28,2012-04-01
35,85,2012,2,5,6193.26,2012-05-01
35,85,2012,2,6,9575.4,2012-06-01
35,85,2012,3,7,7156.86,2012-07-01
35,85,2012,3,8,9972.029999999999,2012-08-01
35,85,2012,3,9,5571.799999999999,2012-09-01
35,85,2012,4,10,6076.36,2012-010-01
35,87,2010,1,2,70001.52,2010-02-01
35,87,2010,1,3,58614.12,2010-03-01
35,87,2010,2,4,66041.27,2010-04-01
35,87,2010,2,5,51163.1,2010-05-01
35,87,2010,2,6,54118.99,2010-06-01
35,87,2010,3,7,75500.45999999999,2010-07-01
35,87,2010,3,8,55717.78,2010-08-01
35,87,2010,3,9,45347.83,2010-09-01
35,87,2010,4,10,52410.69,2010-010-01
35,87,2010,4,11,44755.22,2010-011-01
35,87,2010,4,12,59916.78,2010-012-01
35,87,2011,1,1,36545.71,2011-01-01
35,87,2011,1,2,43515.990000000005,2011-02-01
35,87,2011,1,3,40028.759999999995,2011-03-01
35,87,2011,2,4,46371.24,2011-04-01
35,87,2011,2,5,40686.06,2011-05-01
35,87,2011,2,6,37486.11,2011-06-01
35,87,2011,3,7,46146.69,2011-07-01
35,87,2011,3,8,35770.43,2011-08-01
35,87,2011,3,9,48024.71,2011-09-01
35,87,2011,4,10,38564.58,2011-010-01
35,87,2011,4,11,47448.560000000005,2011-011-01
35,87,2011,4,12,64975.130000000005,2011-012-01
35,87,2012,1,1,40982.42999999999,2012-01-01
35,87,2012,1,2,45655.01,2012-02-01
35,87,2012,1,3,54811.51,2012-03-01
35,87,2012,2,4,45498.98,2012-04-01
35,87,2012,2,5,40423.19,2012-05-01
35,87,2012,2,6,60903.18,2012-06-01
35,87,2012,3,7,48515.11,2012-07-01
35,87,2012,3,8,74079.57,2012-08-01
35,87,2012,3,9,54776.840000000004,2012-09-01
35,87,2012,4,10,56915.10999999999,2012-010-01
35,90,2010,1,2,70247.44,2010-02-01
35,90,2010,1,3,66329.11,2010-03-01
35,90,2010,2,4,80291.9,2010-04-01
35,90,2010,2,5,61989.74,2010-05-01
35,90,2010,2,6,69373.44,2010-06-01
35,90,2010,3,7,84994.42000000001,2010-07-01
35,90,2010,3,8,60998.58,2010-08-01
35,90,2010,3,9,54911.740000000005,2010-09-01
35,90,2010,4,10,64067.36,2010-010-01
35,90,2010,4,11,49554.88,2010-011-01
35,90,2010,4,12,64771.020000000004,2010-012-01
35,90,2011,1,1,49162.02,2011-01-01
35,90,2011,1,2,48917.11,2011-02-01
35,90,2011,1,3,46539.64,2011-03-01
35,90,2011,2,4,55853.52,2011-04-01
35,90,2011,2,5,42442.880000000005,2011-05-01
35,90,2011,2,6,43236.92999999999,2011-06-01
35,90,2011,3,7,52509.369999999995,2011-07-01
35,90,2011,3,8,47751.22,2011-08-01
35,90,2011,3,9,53212.84,2011-09-01
35,90,2011,4,10,43631.16,2011-010-01
35,90,2011,4,11,37144.96,2011-011-01
35,90,2011,4,12,59061.03999999999,2011-012-01
35,90,2012,1,1,47746.75,2012-01-01
35,90,2012,1,2,49178.53,2012-02-01
35,90,2012,1,3,62382.490000000005,2012-03-01
35,90,2012,2,4,49755.53999999999,2012-04-01
35,90,2012,2,5,47789.67,2012-05-01
35,90,2012,2,6,61227.7,2012-06-01
35,90,2012,3,7,49831.200000000004,2012-07-01
35,90,2012,3,8,65893.68,2012-08-01
35,90,2012,3,9,56477.97,2012-09-01
35,90,2012,4,10,56068.530000000006,2012-010-01
35,91,2010,1,2,50120.58,2010-02-01
35,91,2010,1,3,45310.41,2010-03-01
35,91,2010,2,4,59079.74,2010-04-01
35,91,2010,2,5,47626.92,2010-05-01
35,91,2010,2,6,46797.89,2010-06-01
35,91,2010,3,7,55659.02,2010-07-01
35,91,2010,3,8,38646.42999999999,2010-08-01
35,91,2010,3,9,29244.64,2010-09-01
35,91,2010,4,10,34262.990000000005,2010-010-01
35,91,2010,4,11,26388.690000000002,2010-011-01
35,91,2010,4,12,35175.869999999995,2010-012-01
35,91,2011,1,1,29871.97,2011-01-01
35,91,2011,1,2,33153.54,2011-02-01
35,91,2011,1,3,30664.0,2011-03-01
35,91,2011,2,4,36337.56,2011-04-01
35,91,2011,2,5,29312.57,2011-05-01
35,91,2011,2,6,28550.43,2011-06-01
35,91,2011,3,7,35183.909999999996,2011-07-01
35,91,2011,3,8,29062.33,2011-08-01
35,91,2011,3,9,33945.97,2011-09-01
35,91,2011,4,10,27293.61,2011-010-01
35,91,2011,4,11,17649.16,2011-011-01
35,91,2011,4,12,29616.7,2011-012-01
35,91,2012,1,1,25362.479999999996,2012-01-01
35,91,2012,1,2,29576.31,2012-02-01
35,91,2012,1,3,35110.88,2012-03-01
35,91,2012,2,4,27849.45,2012-04-01
35,91,2012,2,5,27152.399999999998,2012-05-01
35,91,2012,2,6,34170.98,2012-06-01
35,91,2012,3,7,27754.7,2012-07-01
35,91,2012,3,8,36876.59,2012-08-01
35,91,2012,3,9,30441.22,2012-09-01
35,91,2012,4,10,29178.52,2012-010-01
35,92,2010,1,2,195145.77999999997,2010-02-01
35,92,2010,1,3,178098.02,2010-03-01
35,92,2010,2,4,206590.52999999997,2010-04-01
35,92,2010,2,5,165047.72,2010-05-01
35,92,2010,2,6,173524.81999999998,2010-06-01
35,92,2010,3,7,212096.11,2010-07-01
35,92,2010,3,8,162098.74,2010-08-01
35,92,2010,3,9,140474.78,2010-09-01
35,92,2010,4,10,158846.32,2010-010-01
35,92,2010,4,11,135174.68,2010-011-01
35,92,2010,4,12,153180.30000000002,2010-012-01
35,92,2011,1,1,114300.44,2011-01-01
35,92,2011,1,2,119910.21,2011-02-01
35,92,2011,1,3,119231.38999999998,2011-03-01
35,92,2011,2,4,145781.26,2011-04-01
35,92,2011,2,5,116374.5,2011-05-01
35,92,2011,2,6,114257.51,2011-06-01
35,92,2011,3,7,137266.94,2011-07-01
35,92,2011,3,8,133294.90999999997,2011-08-01
35,92,2011,3,9,143492.52,2011-09-01
35,92,2011,4,10,115251.22,2011-010-01
35,92,2011,4,11,115732.62,2011-011-01
35,92,2011,4,12,149997.51,2011-012-01
35,92,2012,1,1,114774.78000000001,2012-01-01
35,92,2012,1,2,131047.39,2012-02-01
35,92,2012,1,3,157110.19999999998,2012-03-01
35,92,2012,2,4,120385.04,2012-04-01
35,92,2012,2,5,125477.41,2012-05-01
35,92,2012,2,6,161403.82,2012-06-01
35,92,2012,3,7,138268.11,2012-07-01
35,92,2012,3,8,181321.31,2012-08-01
35,92,2012,3,9,146461.38,2012-09-01
35,92,2012,4,10,148554.31,2012-010-01
35,93,2010,1,2,8196.79,2010-02-01
35,93,2010,1,3,7318.91,2010-03-01
35,93,2010,2,4,9178.25,2010-04-01
35,93,2010,2,5,10429.36,2010-05-01
35,93,2010,2,6,11417.6,2010-06-01
35,93,2010,3,7,11742.91,2010-07-01
35,93,2010,3,8,7292.38,2010-08-01
35,93,2010,3,9,6474.040000000001,2010-09-01
35,93,2010,4,10,6286.129999999999,2010-010-01
35,93,2010,4,11,4968.63,2010-011-01
35,93,2010,4,12,4416.67,2010-012-01
35,93,2011,1,1,4798.07,2011-01-01
35,93,2011,1,2,3864.46,2011-02-01
35,93,2011,1,3,3766.8599999999997,2011-03-01
35,93,2011,2,4,5718.030000000001,2011-04-01
35,93,2011,2,5,5904.67,2011-05-01
35,93,2011,2,6,7200.97,2011-06-01
35,93,2011,3,7,7997.139999999999,2011-07-01
35,93,2011,3,8,5529.14,2011-08-01
35,93,2011,3,9,6243.08,2011-09-01
35,93,2011,4,10,4646.88,2011-010-01
35,93,2011,4,11,4012.96,2011-011-01
35,93,2011,4,12,5237.46,2011-012-01
35,93,2012,1,1,4549.18,2012-01-01
35,93,2012,1,2,5611.76,2012-02-01
35,93,2012,1,3,5511.8,2012-03-01
35,93,2012,2,4,4339.82,2012-04-01
35,93,2012,2,5,5020.48,2012-05-01
35,93,2012,2,6,11189.16,2012-06-01
35,93,2012,3,7,9455.18,2012-07-01
35,93,2012,3,8,9034.800000000001,2012-08-01
35,93,2012,3,9,5979.73,2012-09-01
35,93,2012,4,10,5235.26,2012-010-01
35,94,2010,1,2,54.96,2010-02-01
35,94,2010,1,3,1.98,2010-03-01
35,94,2010,2,4,0.98,2010-04-01
35,94,2010,2,6,32.0,2010-06-01
35,94,2010,3,7,799.72,2010-07-01
35,94,2010,3,8,55.65,2010-08-01
35,94,2010,3,9,304.66999999999996,2010-09-01
35,94,2010,4,10,634.4100000000001,2010-010-01
35,94,2010,4,11,23.5,2010-011-01
35,94,2010,4,12,-6.13,2010-012-01
35,94,2011,1,2,2865.54,2011-02-01
35,94,2011,1,3,-3.0,2011-03-01
35,94,2011,2,4,73.37,2011-04-01
35,94,2011,2,5,1767.36,2011-05-01
35,94,2011,2,6,326.4,2011-06-01
35,94,2011,3,7,3192.82,2011-07-01
35,94,2011,3,8,-2.24,2011-08-01
35,94,2011,3,9,216.03,2011-09-01
35,94,2011,4,10,99.00999999999999,2011-010-01
35,94,2011,4,11,6.880000000000001,2011-011-01
35,94,2011,4,12,660.64,2011-012-01
35,94,2012,1,1,87.61999999999999,2012-01-01
35,94,2012,1,2,2461.7200000000003,2012-02-01
35,94,2012,1,3,36.480000000000004,2012-03-01
35,94,2012,2,4,44.36,2012-04-01
35,94,2012,2,5,3321.47,2012-05-01
35,94,2012,2,6,320.36,2012-06-01
35,94,2012,3,7,578.5,2012-07-01
35,94,2012,3,8,10.809999999999999,2012-08-01
35,94,2012,3,9,319.15999999999997,2012-09-01
35,94,2012,4,10,139.85000000000002,2012-010-01
35,95,2010,1,2,207380.49000000002,2010-02-01
35,95,2010,1,3,204043.66,2010-03-01
35,95,2010,2,4,264009.54,2010-04-01
35,95,2010,2,5,232068.69999999998,2010-05-01
35,95,2010,2,6,265540.08,2010-06-01
35,95,2010,3,7,308024.81,2010-07-01
35,95,2010,3,8,212776.86,2010-08-01
35,95,2010,3,9,177961.03999999998,2010-09-01
35,95,2010,4,10,198168.75999999998,2010-010-01
35,95,2010,4,11,159945.03000000003,2010-011-01
35,95,2010,4,12,199689.68,2010-012-01
35,95,2011,1,1,123777.09,2011-01-01
35,95,2011,1,2,138614.9,2011-02-01
35,95,2011,1,3,153462.4,2011-03-01
35,95,2011,2,4,188277.83000000002,2011-04-01
35,95,2011,2,5,165422.7,2011-05-01
35,95,2011,2,6,186733.73,2011-06-01
35,95,2011,3,7,219024.19,2011-07-01
35,95,2011,3,8,173300.57,2011-08-01
35,95,2011,3,9,194148.65000000002,2011-09-01
35,95,2011,4,10,151041.8,2011-010-01
35,95,2011,4,11,126104.12999999998,2011-011-01
35,95,2011,4,12,165167.3,2011-012-01
35,95,2012,1,1,122873.61,2012-01-01
35,95,2012,1,2,150016.35,2012-02-01
35,95,2012,1,3,195388.27,2012-03-01
35,95,2012,2,4,153221.03,2012-04-01
35,95,2012,2,5,156073.33000000002,2012-05-01
35,95,2012,2,6,231986.35,2012-06-01
35,95,2012,3,7,193725.64,2012-07-01
35,95,2012,3,8,236047.49000000002,2012-08-01
35,95,2012,3,9,175463.16,2012-09-01
35,95,2012,4,10,160495.62,2012-010-01
35,96,2011,4,12,-4.2,2011-012-01
35,96,2012,1,2,-1.35,2012-02-01
35,96,2012,2,6,53.92,2012-06-01
35,96,2012,3,7,54.24,2012-07-01
35,96,2012,3,8,20.990000000000002,2012-08-01
35,96,2012,4,10,5.86,2012-010-01
35,97,2010,1,2,24030.82,2010-02-01
35,97,2010,1,3,22182.94,2010-03-01
35,97,2010,2,4,25180.98,2010-04-01
35,97,2010,2,5,21937.16,2010-05-01
35,97,2010,2,6,21504.6,2010-06-01
35,97,2010,3,7,27187.089999999997,2010-07-01
35,97,2010,3,8,18722.579999999998,2010-08-01
35,97,2010,3,9,16372.449999999999,2010-09-01
35,97,2010,4,10,17479.29,2010-010-01
35,97,2010,4,11,13351.640000000001,2010-011-01
35,97,2010,4,12,16574.27,2010-012-01
35,97,2011,1,1,13555.960000000001,2011-01-01
35,97,2011,1,2,13640.59,2011-02-01
35,97,2011,1,3,12596.849999999999,2011-03-01
35,97,2011,2,4,15650.079999999998,2011-04-01
35,97,2011,2,5,12363.380000000001,2011-05-01
35,97,2011,2,6,14027.21,2011-06-01
35,97,2011,3,7,17705.46,2011-07-01
35,97,2011,3,8,14168.57,2011-08-01
35,97,2011,3,9,15255.77,2011-09-01
35,97,2011,4,10,11925.45,2011-010-01
35,97,2011,4,11,9041.69,2011-011-01
35,97,2011,4,12,13692.14,2011-012-01
35,97,2012,1,1,11597.18,2012-01-01
35,97,2012,1,2,11873.08,2012-02-01
35,97,2012,1,3,14678.09,2012-03-01
35,97,2012,2,4,12113.84,2012-04-01
35,97,2012,2,5,13410.720000000001,2012-05-01
35,97,2012,2,6,17870.61,2012-06-01
35,97,2012,3,7,14917.41,2012-07-01
35,97,2012,3,8,18799.38,2012-08-01
35,97,2012,3,9,16336.05,2012-09-01
35,97,2012,4,10,14832.5,2012-010-01
35,98,2010,1,2,366.0,2010-02-01
35,98,2010,1,3,65.0,2010-03-01
35,98,2010,2,4,12.0,2010-04-01
35,98,2010,2,5,18.3,2010-05-01
35,98,2010,2,6,72.1,2010-06-01
35,98,2010,3,7,170.07,2010-07-01
35,98,2010,3,8,14.99,2010-08-01
35,98,2010,3,9,-1.8,2010-09-01
35,98,2010,4,10,426.25,2010-010-01
35,98,2010,4,11,104.68,2010-011-01
35,98,2010,4,12,1341.8999999999999,2010-012-01
35,98,2011,1,1,48.42,2011-01-01
35,98,2011,1,2,413.03,2011-02-01
35,98,2011,2,4,75.99000000000001,2011-04-01
35,98,2011,2,5,48.91,2011-05-01
35,98,2011,2,6,561.76,2011-06-01
35,98,2011,3,7,265.88,2011-07-01
35,98,2011,3,8,46.47,2011-08-01
35,98,2011,3,9,42.25,2011-09-01
35,98,2011,4,10,109.53,2011-010-01
35,98,2011,4,11,283.64,2011-011-01
35,98,2011,4,12,1167.3899999999999,2011-012-01
35,98,2012,1,1,147.18,2012-01-01
35,98,2012,1,2,561.02,2012-02-01
35,98,2012,1,3,98.28,2012-03-01
35,98,2012,2,4,562.36,2012-04-01
35,98,2012,2,5,164.24,2012-05-01
35,98,2012,2,6,163.10000000000002,2012-06-01
35,98,2012,3,7,267.21,2012-07-01
35,98,2012,3,8,51.400000000000006,2012-08-01
35,98,2012,3,9,170.16000000000003,2012-09-01
35,98,2012,4,10,219.9,2012-010-01
36,1,2010,1,2,10789.16,2010-02-01
36,1,2010,1,3,6490.33,2010-03-01
36,1,2010,2,4,8879.93,2010-04-01
36,1,2010,2,5,6463.639999999999,2010-05-01
36,1,2010,2,6,6085.93,2010-06-01
36,1,2010,3,7,7551.24,2010-07-01
36,1,2010,3,8,5366.25,2010-08-01
36,1,2010,3,9,6223.42,2010-09-01
36,1,2010,4,10,9437.26,2010-010-01
36,1,2010,4,11,9880.98,2010-011-01
36,1,2010,4,12,14977.77,2010-012-01
36,1,2011,1,1,8574.900000000001,2011-01-01
36,1,2011,1,2,13737.039999999999,2011-02-01
36,1,2011,1,3,9147.18,2011-03-01
36,1,2011,2,4,15105.84,2011-04-01
36,1,2011,2,5,8063.58,2011-05-01
36,1,2011,2,6,6988.68,2011-06-01
36,1,2011,3,7,8472.58,2011-07-01
36,1,2011,3,8,7465.200000000001,2011-08-01
36,1,2011,3,9,9793.36,2011-09-01
36,1,2011,4,10,9082.43,2011-010-01
36,1,2011,4,11,12258.36,2011-011-01
36,1,2011,4,12,16031.34,2011-012-01
36,1,2012,1,1,8952.570000000002,2012-01-01
36,1,2012,1,2,14263.760000000002,2012-02-01
36,1,2012,1,3,12476.23,2012-03-01
36,1,2012,2,4,13625.960000000001,2012-04-01
36,1,2012,2,5,9329.18,2012-05-01
36,1,2012,2,6,10192.03,2012-06-01
36,1,2012,3,7,7948.54,2012-07-01
36,1,2012,3,8,9273.22,2012-08-01
36,1,2012,3,9,7980.3099999999995,2012-09-01
36,1,2012,4,10,9301.32,2012-010-01
36,2,2010,1,2,61579.3,2010-02-01
36,2,2010,1,3,57672.979999999996,2010-03-01
36,2,2010,2,4,75572.87,2010-04-01
36,2,2010,2,5,64325.43,2010-05-01
36,2,2010,2,6,63687.83,2010-06-01
36,2,2010,3,7,76829.79000000001,2010-07-01
36,2,2010,3,8,61369.829999999994,2010-08-01
36,2,2010,3,9,62044.81999999999,2010-09-01
36,2,2010,4,10,74432.36,2010-010-01
36,2,2010,4,11,56135.54,2010-011-01
36,2,2010,4,12,63013.61,2010-012-01
36,2,2011,1,1,52110.72,2011-01-01
36,2,2011,1,2,52262.96,2011-02-01
36,2,2011,1,3,57458.11,2011-03-01
36,2,2011,2,4,69361.55,2011-04-01
36,2,2011,2,5,53644.899999999994,2011-05-01
36,2,2011,2,6,51826.54,2011-06-01
36,2,2011,3,7,62287.99,2011-07-01
36,2,2011,3,8,50084.590000000004,2011-08-01
36,2,2011,3,9,60423.299999999996,2011-09-01
36,2,2011,4,10,49087.04,2011-010-01
36,2,2011,4,11,48148.630000000005,2011-011-01
36,2,2011,4,12,55935.55,2011-012-01
36,2,2012,1,1,49116.73,2012-01-01
36,2,2012,1,2,52155.53999999999,2012-02-01
36,2,2012,1,3,64096.9,2012-03-01
36,2,2012,2,4,53954.05,2012-04-01
36,2,2012,2,5,53143.67,2012-05-01
36,2,2012,2,6,64312.090000000004,2012-06-01
36,2,2012,3,7,48329.97,2012-07-01
36,2,2012,3,8,60096.65,2012-08-01
36,2,2012,3,9,47919.15,2012-09-01
36,2,2012,4,10,46070.68,2012-010-01
36,3,2010,1,2,45.69,2010-02-01
36,3,2010,1,3,31.36,2010-03-01
36,3,2010,2,4,46.44,2010-04-01
36,3,2010,2,5,972.52,2010-05-01
36,3,2010,2,6,1009.3299999999999,2010-06-01
36,3,2010,3,7,1502.1599999999999,2010-07-01
36,3,2010,3,8,2852.56,2010-08-01
36,3,2010,3,9,1709.37,2010-09-01
36,3,2010,4,10,1809.3200000000002,2010-010-01
36,3,2010,4,11,1139.29,2010-011-01
36,3,2010,4,12,1474.1599999999999,2010-012-01
36,3,2011,1,1,1426.0300000000002,2011-01-01
36,3,2011,1,2,1428.3600000000001,2011-02-01
36,3,2011,1,3,1421.3000000000002,2011-03-01
36,3,2011,2,4,1614.96,2011-04-01
36,3,2011,2,5,990.48,2011-05-01
36,3,2011,2,6,936.6,2011-06-01
36,3,2011,3,7,1395.8600000000001,2011-07-01
36,3,2011,3,8,4764.04,2011-08-01
36,3,2011,3,9,2317.0199999999995,2011-09-01
36,3,2011,4,10,1223.44,2011-010-01
36,3,2011,4,11,1277.42,2011-011-01
