Dept,Month,Monthly_2010,Monthly_2011,Monthly_2012,Quarter,Store
38,7,343874.10000000003,320529.83999999997,256724.28,3,37
38,8,278891.75,235917.73000000004,324448.36,3,37
38,9,270248.6,305568.57,238805.76,3,37
38,10,368115.41000000003,237501.83999999997,251099.30000000002,4,37
40,1,0.0,115110.84,119649.58,1,37
40,2,111270.38,115700.23,116039.17,1,37
40,3,110026.39,115169.20999999999,143989.27000000002,1,37
40,4,139304.91999999998,138629.46999999997,112759.23999999999,2,37
40,5,103027.2,108679.8,112255.03,2,37
40,6,97710.61,102434.34,133701.54,2,37
40,7,121311.24,128474.08000000002,106538.65,3,37
40,8,97217.14,106109.95,131646.02000000002,3,37
40,9,104531.64,135409.09,110011.62,3,37
40,10,135989.53,111465.47,114450.98999999999,4,37
42,1,0.0,380.29,425.0,1,37
42,2,508.22,433.85,410.93999999999994,1,37
42,3,442.26,436.32000000000005,529.7,1,37
42,4,555.79,635.63,582.01,2,37
42,5,388.61,466.18999999999994,622.22,2,37
42,6,341.52,406.6,684.46,2,37
42,7,474.49999999999994,594.69,497.41999999999996,3,37
42,8,367.53000000000003,424.38,650.81,3,37
42,9,365.79,559.63,497.61,3,37
42,10,449.09,534.12,628.86,4,37
44,5,11.44,3.0,11.77,2,37
44,7,0.0,0.0,-1.9400000000000004,3,37
44,8,0.0,13.94,2.0,3,37
44,9,0.0,0.0,1.85,3,37
44,10,20.0,0.0,1.0,4,37
46,1,0.0,32499.02,34170.62,1,37
46,2,33802.57,34439.64,34219.95,1,37
46,3,32060.96,36542.42,45125.57000000001,1,37
46,4,42921.72000000001,43322.799999999996,35223.58,2,37
46,5,35328.78999999999,37519.579999999994,37848.740000000005,2,37
46,6,35337.17,39667.92,46626.100000000006,2,37
46,7,40697.64,44439.17999999999,34874.0,3,37
46,8,31248.940000000002,32889.55,43707.49,3,37
46,9,30844.67,40608.41,33784.450000000004,3,37
46,10,39752.82,33498.130000000005,34087.91,4,37
49,1,0.0,0.0,41.58,1,37
49,2,0.0,0.0,98.00999999999999,1,37
49,3,0.0,0.0,127.71000000000001,1,37
49,4,0.0,0.0,80.19,2,37
49,5,0.0,0.0,74.25,2,37
49,6,0.0,0.0,60.37,2,37
49,7,0.0,0.0,118.80000000000001,3,37
49,8,0.0,0.0,100.98,3,37
49,9,0.0,0.0,67.67,3,37
49,10,0.0,0.0,28.909999999999997,4,37
52,1,0.0,63.82,54.279999999999994,1,37
52,2,170.46999999999997,170.62,120.97,1,37
52,3,108.63,105.53,225.83,1,37
52,4,173.84,143.15,168.78000000000003,2,37
52,5,141.79,174.76000000000002,196.75,2,37
52,6,72.67999999999999,99.08999999999999,140.23000000000002,2,37
52,7,62.589999999999996,93.3,155.63,3,37
52,8,88.49000000000001,138.77999999999997,101.96,3,37
52,9,106.72,197.46999999999997,81.05,3,37
52,10,622.1700000000001,121.69,75.94,4,37
55,2,15.0,0.0,-11.88,1,37
55,3,15.0,0.0,11.88,1,37
56,1,0.0,29.55,321.94,1,37
56,2,44.72,970.69,1929.6799999999998,1,37
56,3,2318.5200000000004,3704.56,3751.13,1,37
56,4,4393.3099999999995,3583.17,3207.71,2,37
56,5,1319.77,1540.19,1959.0,2,37
56,6,911.57,643.53,405.61,2,37
56,7,29.94,258.46,291.2,3,37
56,8,39.76,62.75,261.0,3,37
56,9,19.88,1113.98,16.740000000000002,3,37
56,10,9.94,779.02,953.2600000000001,4,37
59,1,0.0,651.96,677.2900000000001,1,37
59,2,1298.6799999999998,485.62,401.8,1,37
59,3,1196.72,621.6100000000001,545.64,1,37
59,4,1191.55,536.74,393.39,2,37
59,5,892.08,514.3199999999999,266.90999999999997,2,37
59,6,434.06,310.67,453.96999999999997,2,37
59,7,830.56,486.7,302.85,3,37
59,8,735.48,443.94,485.62,3,37
59,9,575.19,497.0,351.55,3,37
59,10,990.0699999999999,583.23,239.14,4,37
60,1,0.0,3194.3999999999996,3452.4000000000005,1,37
60,2,3572.8,3317.6,2574.0,1,37
60,3,2780.8,2851.2,2961.0,1,37
60,4,3819.2000000000003,3458.3999999999996,2628.0,2,37
60,5,3088.8,2860.0,3492.0,2,37
60,6,2992.0,3062.3999999999996,3429.0,2,37
60,7,3273.5999999999995,3625.6,2988.0,3,37
60,8,2279.2,3106.4,3393.0,3,37
60,9,2569.6,3898.3999999999996,2637.0,3,37
60,10,3361.6,2754.3999999999996,2763.0,4,37
67,1,0.0,6605.51,6926.0599999999995,1,37
67,2,13320.960000000001,12792.0,14270.529999999999,1,37
67,3,7411.33,6760.29,9938.05,1,37
67,4,10533.24,10466.79,9240.24,2,37
67,5,14292.32,15581.23,17120.57,2,37
67,6,11566.130000000001,11335.96,14687.95,2,37
67,7,8850.58,7830.530000000001,8049.9400000000005,3,37
67,8,7410.35,6648.31,10166.64,3,37
67,9,7518.46,9848.06,8648.76,3,37
67,10,11124.63,8330.04,11268.46,4,37
71,8,0.0,0.0,14.0,3,37
72,1,0.0,887.43,866.1899999999999,1,37
72,2,1350.02,781.1600000000001,1065.92,1,37
72,3,958.8800000000001,730.7,1789.79,1,37
72,4,1149.79,790.3299999999999,1029.94,2,37
72,5,733.9699999999999,717.3499999999999,959.2099999999999,2,37
72,6,792.7800000000001,602.47,1103.3,2,37
72,7,890.84,1004.3299999999999,789.99,3,37
72,8,871.0,911.72,913.6600000000001,3,37
72,9,645.3,1445.04,325.78,3,37
72,10,1137.25,605.01,392.13,4,37
74,1,0.0,2888.9399999999996,3529.83,1,37
74,2,2016.3199999999997,2195.19,2594.69,1,37
74,3,1776.57,1926.9900000000002,3264.69,1,37
74,4,2454.12,2400.41,2742.71,2,37
74,5,2199.53,2520.86,2568.27,2,37
74,6,1984.8600000000001,2555.37,3239.01,2,37
74,7,4260.4,4174.93,3468.72,3,37
74,8,4357.09,3917.56,4482.13,3,37
74,9,2764.24,3997.2,3029.62,3,37
74,10,2678.66,2384.3199999999997,2475.0,4,37
79,1,0.0,31995.46,31497.97,1,37
79,2,33388.89,31214.260000000002,30284.32,1,37
79,3,32141.88,29713.89,36366.310000000005,1,37
79,4,41689.590000000004,37485.97,30169.670000000002,2,37
79,5,31782.609999999997,32102.79,31729.260000000002,2,37
79,6,29942.93,29353.75,37501.96,2,37
79,7,38015.369999999995,36771.600000000006,29447.350000000002,3,37
79,8,31775.7,30716.03,35506.270000000004,3,37
79,9,32557.94,35580.69,30833.059999999998,3,37
79,10,38718.58,28616.149999999998,32784.05,4,37
80,1,0.0,41690.479999999996,44172.85,1,37
80,2,42651.49,42731.03,43065.5,1,37
80,3,42256.8,40757.939999999995,53704.41,1,37
80,4,52443.44,54306.46,43919.45,2,37
80,5,40852.33,43089.880000000005,44095.479999999996,2,37
80,6,40583.579999999994,42940.86,53622.31999999999,2,37
80,7,49428.619999999995,55528.43,42253.119999999995,3,37
80,8,39744.85,44836.75,55706.5,3,37
80,9,39953.61,54247.299999999996,47081.520000000004,3,37
80,10,54147.170000000006,43770.66,47204.55,4,37
81,1,0.0,43597.55,45566.630000000005,1,37
81,2,44815.64,44780.26,44321.479999999996,1,37
81,3,42898.880000000005,41569.64,55901.909999999996,1,37
81,4,55142.82,54485.219999999994,44855.98,2,37
81,5,43203.67999999999,43264.579999999994,44909.24,2,37
81,6,41734.03,42165.8,53139.549999999996,2,37
81,7,51740.18,51005.84,42262.61,3,37
81,8,40878.64,42599.14,51536.490000000005,3,37
81,9,42009.46,53472.96000000001,42666.950000000004,3,37
81,10,51586.34999999999,41435.24,43472.740000000005,4,37
82,1,0.0,20335.71,24205.08,1,37
82,2,15185.469999999998,22959.49,23902.67,1,37
82,3,14420.9,19163.089999999997,28827.640000000003,1,37
82,4,19927.2,25522.73,26119.32,2,37
82,5,17175.010000000002,21196.37,28789.03,2,37
82,6,16794.98,22368.97,29186.680000000004,2,37
82,7,21850.510000000002,28400.000000000004,23166.100000000002,3,37
82,8,16134.99,23354.27,29208.8,3,37
82,9,15601.0,28920.120000000003,24428.530000000002,3,37
82,10,21680.300000000003,22867.79,26455.57,4,37
83,1,0.0,11716.25,9517.420000000002,1,37
83,2,11268.539999999999,9775.27,10552.72,1,37
83,3,9234.88,10858.0,12135.34,1,37
83,4,12915.56,13582.45,10118.060000000001,2,37
83,5,9035.51,9066.869999999999,8856.81,2,37
83,6,8423.53,8745.72,11884.34,2,37
83,7,12527.22,11035.840000000002,9005.23,3,37
83,8,9164.68,9763.19,11597.17,3,37
83,9,8646.44,10238.619999999999,8894.91,3,37
83,10,10335.87,7789.759999999999,9283.48,4,37
85,1,0.0,247.35,581.84,1,37
85,2,432.49,515.14,457.04,1,37
85,3,513.02,475.73,303.63,1,37
85,4,1050.92,749.1199999999999,507.21999999999997,2,37
85,5,632.2900000000001,831.4,633.42,2,37
85,6,583.6,494.98,458.03999999999996,2,37
85,7,797.31,523.4,334.19,3,37
85,8,868.64,367.67,651.14,3,37
85,9,521.34,561.38,325.65,3,37
85,10,466.65000000000003,541.94,298.41,4,37
87,1,0.0,4005.25,4728.11,1,37
87,2,1523.6200000000001,5219.04,4530.87,1,37
87,3,1924.1399999999999,4369.28,5302.880000000001,1,37
87,4,3764.26,5451.45,4189.43,2,37
87,5,3722.3900000000003,4700.8,5130.4400000000005,2,37
87,6,3102.07,4301.8,6402.950000000001,2,37
87,7,3601.2100000000005,5293.88,5048.98,3,37
87,8,2787.34,4622.24,6896.679999999999,3,37
87,9,3126.17,5946.8099999999995,4736.02,3,37
87,10,4750.2,4637.58,5084.030000000001,4,37
90,1,0.0,179307.21000000002,193986.62,1,37
90,2,163742.29,179608.69,186465.46,1,37
90,3,157042.22999999998,171402.41999999998,225044.46,1,37
90,4,200926.79000000004,223130.55000000002,179634.24000000002,2,37
90,5,159117.29,176816.07,177924.82,2,37
90,6,159978.41,173654.19,214568.75,2,37
90,7,203077.22999999998,219419.16999999998,173967.62,3,37
90,8,166159.69,184119.74999999997,222204.91999999998,3,37
90,9,169725.52,235369.22999999998,180396.4,3,37
90,10,212672.59,189324.12,187933.75,4,37
91,1,0.0,125638.07,128643.23,1,37
91,2,120779.78,126742.09,125702.0,1,37
91,3,119010.8,122339.87999999999,152699.26,1,37
91,4,151097.93,156215.53,124377.39,2,37
91,5,121328.96,126556.61000000002,123861.52,2,37
91,6,121303.40999999999,122914.87,155912.38,2,37
91,7,153586.77,155515.19,123369.69,3,37
91,8,125651.01,132096.11000000002,159177.86,3,37
91,9,126115.44,161922.01,125970.77,3,37
91,10,151570.22,126210.55,125868.24,4,37
92,1,0.0,251170.7,261873.02000000002,1,37
92,2,243245.41,254026.50999999998,253106.09,1,37
92,3,225263.85,227916.49,297326.83,1,37
92,4,282004.26,286822.87,240217.66,2,37
92,5,218122.98,227542.48,231101.98,2,37
92,6,211675.03000000003,218739.65999999997,283310.38,2,37
92,7,266997.03,280274.42000000004,231657.76,3,37
92,8,217374.50999999998,232010.47999999998,294798.44999999995,3,37
92,9,226796.83999999997,298204.78,243579.31999999998,3,37
92,10,287027.07,248704.81,254276.05,4,37
93,1,0.0,89466.07,96511.06999999999,1,37
93,2,80189.98000000001,90633.07,90324.76,1,37
93,3,79873.67,83679.99,105907.17,1,37
93,4,98343.93000000001,105308.95000000001,84552.28,2,37
93,5,78173.44,86026.51,87051.58,2,37
93,6,77434.4,85181.12999999999,112166.9,2,37
93,7,99623.63999999998,107707.68,93743.54,3,37
93,8,80179.5,84329.74,113297.04999999999,3,37
93,9,82819.28,111058.08000000002,97561.08,3,37
93,10,103044.97,87678.48000000001,97366.16,4,37
94,1,0.0,130825.19999999998,135841.45,1,37
94,2,128918.99,140616.44999999998,140225.99,1,37
94,3,127037.34,131267.58000000002,156560.3,1,37
94,4,171220.44,181170.22,131986.81,2,37
94,5,149937.93000000002,152643.90000000002,144620.91,2,37
94,6,141118.57,140662.98,174868.36,2,37
94,7,171800.22999999998,165784.14,139549.1,3,37
94,8,140427.86000000002,144790.6,180926.32,3,37
94,9,134762.32,172688.97000000003,138807.40000000002,3,37
94,10,163400.97,129992.09000000001,135896.53,4,37
95,1,0.0,195436.06,211457.21,1,37
95,2,199463.02,204103.47,205008.58,1,37
95,3,197093.78999999998,200222.31,256926.03,1,37
95,4,250545.82,259857.87000000002,215058.36000000002,2,37
95,5,215112.72999999998,212115.9,220983.68,2,37
95,6,208904.02000000002,206747.87,265496.05,2,37
95,7,246004.79,249132.30000000002,201195.98,3,37
95,8,206479.97999999998,208924.82,265896.01,3,37
95,9,205235.14,269400.95,218370.05000000002,3,37
95,10,259408.22999999998,212923.28999999998,217018.4,4,37
96,1,0.0,72054.82999999999,83696.62000000001,1,37
96,2,73336.47,78056.68,78978.25,1,37
96,3,71750.6,77377.22,95774.95,1,37
96,4,99749.35,102244.81000000001,82531.34,2,37
96,5,82644.71,80576.95,85529.20000000001,2,37
96,6,82945.27,82771.8,108485.19,2,37
96,7,102028.04,103927.16,83542.25,3,37
96,8,81249.51,79550.95,99028.85,3,37
96,9,80819.31,98990.92,81385.9,3,37
96,10,100195.48,80058.94,85437.84,4,37
97,1,0.0,56766.51,58467.4,1,37
97,2,52503.57,56310.75,55384.0,1,37
97,3,52322.12,55705.259999999995,68126.62,1,37
97,4,65748.47,71827.89,54856.34,2,37
97,5,52867.03,60239.270000000004,56401.26999999999,2,37
97,6,50939.32,58104.350000000006,68509.93999999999,2,37
97,7,66148.78,69987.1,54210.25,3,37
97,8,54784.2,57772.090000000004,70230.62,3,37
97,9,56060.39000000001,75142.77,59076.5,3,37
97,10,70217.95999999999,58093.91,60535.67999999999,4,37
98,1,0.0,21068.0,20367.53,1,37
98,2,23454.5,24938.98,23617.76,1,37
98,3,20303.96,21560.64,23908.410000000003,1,37
98,4,27101.420000000002,28093.800000000003,20689.100000000002,2,37
98,5,20953.22,19987.61,20815.88,2,37
98,6,18296.39,19329.73,23523.08,2,37
98,7,23570.809999999998,24857.140000000003,18528.75,3,37
98,8,17262.38,19648.309999999998,22664.07,3,37
98,9,19778.260000000002,24953.799999999996,18989.15,3,37
98,10,26710.769999999997,22864.509999999995,23942.280000000002,4,37
99,2,0.0,0.0,25.0,1,37
99,6,0.0,0.0,10.0,2,37
99,10,0.0,0.0,10.0,4,37
1,1,0.0,22163.75,29809.03,1,38
1,2,29861.75,28883.14,37250.98,1,38
1,3,25949.019999999997,23680.100000000002,42629.56,1,38
1,4,32611.06,36342.380000000005,34233.56,2,38
1,5,23270.78,22824.11,28089.410000000003,2,38
1,6,22017.61,21201.8,33613.869999999995,2,38
1,7,25950.7,27914.62,27225.96,3,38
1,8,21550.329999999998,22822.929999999997,34267.33,3,38
1,9,23705.99,32206.289999999997,30100.18,3,38
1,10,38356.11,35549.23,34882.31,4,38
2,1,0.0,39878.43,45230.38,1,38
2,2,39629.86,43849.31,50613.5,1,38
2,3,40897.3,43272.54,62456.450000000004,1,38
2,4,50508.07,54303.869999999995,48896.79,2,38
2,5,42322.93,43805.05,49757.17,2,38
2,6,40551.91,42686.21,59126.310000000005,2,38
2,7,51828.57,54983.24,48054.17,3,38
2,8,40233.700000000004,43889.73,61516.31,3,38
2,9,41607.799999999996,57205.21,48550.87,3,38
2,10,52178.840000000004,45958.23,49060.47,4,38
3,1,0.0,1845.8200000000002,2178.21,1,38
3,2,1944.23,1981.87,2357.16,1,38
3,3,1977.78,1748.22,2776.1600000000003,1,38
3,4,1908.9099999999999,1890.86,1545.08,2,38
3,5,1388.38,1624.51,1635.1299999999999,2,38
3,6,1144.69,1228.01,1747.1799999999998,2,38
3,7,1342.69,3456.12,1799.06,3,38
3,8,1046.53,4413.700000000001,5258.969999999999,3,38
3,9,2431.5,4807.98,2608.7799999999997,3,38
3,10,2087.6099999999997,2133.73,1933.86,4,38
4,1,0.0,43716.89,47669.28,1,38
4,2,37466.79,43517.22,47748.880000000005,1,38
4,3,38253.899999999994,42773.100000000006,57523.56,1,38
4,4,47635.10999999999,52916.06,47881.07,2,38
4,5,38614.13,42607.630000000005,47247.59,2,38
4,6,37615.71,40658.71,56475.61,2,38
4,7,48558.54,51102.42,46697.96,3,38
4,8,39030.38,42367.619999999995,57261.78,3,38
4,9,41205.7,52166.03,45838.990000000005,3,38
4,10,47663.93000000001,42201.799999999996,45440.44,4,38
5,1,0.0,1209.52,1139.5800000000002,1,38
5,2,1256.36,1030.6399999999999,1866.1599999999999,1,38
5,3,2318.3199999999997,636.56,2133.5600000000004,1,38
5,4,2758.67,2294.4799999999996,1476.34,2,38
5,5,1550.1999999999998,1829.52,1204.8700000000001,2,38
5,6,2161.71,1638.1399999999999,1168.8799999999999,2,38
5,7,1807.52,1271.48,676.84,3,38
5,8,1762.68,1381.32,836.24,3,38
5,9,1172.04,1189.52,803.95,3,38
5,10,2315.2400000000002,1447.7599999999998,1898.3500000000001,4,38
6,1,0.0,54.68000000000001,102.25999999999999,1,38
6,2,125.41,140.4,151.0,1,38
6,3,154.47,167.14,159.7,1,38
6,4,193.66999999999996,196.56,163.14,2,38
6,5,275.0,288.55,153.70000000000002,2,38
6,6,178.36,382.11,196.51999999999998,2,38
6,7,178.92000000000002,145.61,94.80000000000001,3,38
6,8,142.88,196.63,94.62,3,38
6,9,109.08000000000001,46.89999999999999,64.22,3,38
6,10,235.56,108.24000000000001,114.56,4,38
7,1,0.0,697.6,1493.6899999999998,1,38
7,2,1253.06,1078.43,1039.42,1,38
7,3,1260.27,884.99,1641.7,1,38
7,4,3274.91,1658.28,1588.49,2,38
7,5,2704.03,1592.4099999999999,1702.25,2,38
7,6,2810.9,2875.5699999999997,2911.87,2,38
7,7,2846.8599999999997,3890.08,2536.78,3,38
7,8,1376.49,1792.05,1707.8400000000001,3,38
7,9,1212.2199999999998,1938.67,975.7,3,38
7,10,1329.95,1235.98,769.8600000000001,4,38
8,1,0.0,37035.91,42416.5,1,38
8,2,36076.2,38513.259999999995,44351.27,1,38
8,3,35437.880000000005,36215.899999999994,50976.32,1,38
8,4,43101.83,44421.96,40764.07,2,38
8,5,33977.240000000005,36403.62,40732.16,2,38
8,6,34458.96,36117.95,49834.90000000001,2,38
8,7,41477.89,45088.25,41684.64,3,38
8,8,33309.83,38096.11,51479.28,3,38
8,9,35634.74,49585.68000000001,42336.25,3,38
8,10,45576.12,39350.8,43176.259999999995,4,38
9,1,0.0,142.18,189.07999999999998,1,38
9,2,221.24,168.39,192.01000000000002,1,38
9,3,271.76,248.23000000000002,323.35,1,38
9,4,303.85,482.97,289.23,2,38
9,5,537.0500000000001,458.40000000000003,455.15000000000003,2,38
9,6,451.28000000000003,366.53,505.3999999999999,2,38
9,7,622.94,538.8,568.13,3,38
9,8,355.37,375.97,484.13999999999993,3,38
9,9,253.51,383.94000000000005,358.68999999999994,3,38
9,10,305.9,281.96,388.55,4,38
10,1,0.0,1435.21,1377.23,1,38
10,2,1226.58,1537.7700000000002,1860.49,1,38
10,3,1290.89,1473.6799999999998,2108.7799999999997,1,38
10,4,1844.67,1967.8799999999999,1576.73,2,38
10,5,1478.5,1266.19,1243.3400000000001,2,38
10,6,1309.42,1395.6499999999999,1858.32,2,38
10,7,1750.9399999999996,1985.62,1401.53,3,38
10,8,1532.09,1466.1499999999999,1973.9899999999998,3,38
10,9,1537.9199999999998,2033.73,1685.42,3,38
10,10,1692.06,1429.55,1314.66,4,38
11,1,0.0,2893.28,3856.35,1,38
11,2,2274.02,2712.7799999999997,3416.88,1,38
11,3,2139.33,2529.74,3302.29,1,38
11,4,3815.6,2885.81,2966.7799999999997,2,38
11,5,2829.42,2275.1499999999996,3302.55,2,38
11,6,3436.07,3399.05,4080.3100000000004,2,38
11,7,3939.75,4198.5599999999995,3452.8999999999996,3,38
11,8,2666.9300000000003,2847.95,3840.2300000000005,3,38
11,9,2716.8799999999997,3424.43,3067.38,3,38
11,10,2708.31,2757.01,2853.16,4,38
12,1,0.0,191.89999999999998,290.14,1,38
12,2,219.73000000000002,221.04,327.84000000000003,1,38
12,3,250.1,212.02,355.42999999999995,1,38
12,4,349.13,288.28,283.07,2,38
12,5,287.83000000000004,230.56,339.02,2,38
12,6,299.21,135.92,462.79999999999995,2,38
12,7,318.68,346.03,271.08,3,38
12,8,292.28999999999996,265.48,283.53,3,38
12,9,301.71000000000004,272.28000000000003,204.04000000000002,3,38
12,10,266.81,283.16,197.24999999999997,4,38
13,1,0.0,39036.17,40585.18,1,38
13,2,38286.17,41025.11,43463.3,1,38
13,3,38081.01,39996.8,54572.26,1,38
13,4,49481.64,49493.53,42990.83,2,38
13,5,37696.240000000005,38880.2,42204.939999999995,2,38
13,6,37579.880000000005,37465.58,52407.54000000001,2,38
13,7,48623.759999999995,46894.77,41890.34,3,38
13,8,38728.810000000005,40060.76,53700.69,3,38
13,9,39441.32,51382.799999999996,41495.53999999999,3,38
13,10,49412.14,42980.0,44340.899999999994,4,38
14,1,0.0,3677.1499999999996,3440.3199999999997,1,38
14,2,3712.03,3873.71,4034.76,1,38
14,3,3362.9700000000003,4568.65,5231.1,1,38
14,4,4418.34,5014.2,4344.78,2,38
14,5,3567.1,4381.959999999999,3981.3199999999997,2,38
14,6,3851.9799999999996,3321.46,5253.919999999999,2,38
14,7,5554.199999999999,3799.3999999999996,4739.49,3,38
14,8,4779.870000000001,3183.91,3836.89,3,38
14,9,3728.39,3886.9500000000003,3080.33,3,38
14,10,3943.2799999999997,3308.41,3508.86,4,38
16,1,0.0,3015.56,2302.95,1,38
16,2,2781.61,3202.0600000000004,2480.12,1,38
16,3,3508.4,3231.25,3720.7,1,38
16,4,5058.93,5274.33,3519.71,2,38
16,5,4239.570000000001,4563.6,3943.3500000000004,2,38
16,6,5089.47,5351.909999999999,4812.46,2,38
16,7,5118.87,5283.299999999999,3792.67,3,38
16,8,3193.1400000000003,3231.8,3754.29,3,38
16,9,3489.1500000000005,3994.81,3635.0600000000004,3,38
16,10,3702.63,2820.53,2743.9799999999996,4,38
17,1,0.0,1505.2600000000002,1499.75,1,38
17,2,1765.5700000000002,1925.27,1897.77,1,38
17,3,1592.15,1699.46,2810.8900000000003,1,38
17,4,1825.4199999999998,1901.72,1873.9399999999998,2,38
17,5,1290.6200000000001,1398.75,2069.0899999999997,2,38
17,6,1258.06,1258.9399999999998,1977.97,2,38
17,7,1509.42,1593.3,1644.68,3,38
17,8,1397.31,2262.56,2089.76,3,38
17,9,1623.65,2124.7,1917.3900000000003,3,38
17,10,2131.14,1670.27,1863.33,4,38
18,1,0.0,322.52,814.8699999999999,1,38
18,2,2552.5899999999997,886.95,2996.88,1,38
18,3,1087.8,315.39,1340.72,1,38
18,4,2398.38,1345.31,1907.6000000000001,2,38
18,5,0.0,0.6,4.21,2,38
18,8,0.0,0.0,0.1,3,38
18,9,297.75,175.53,638.9,3,38
18,10,1825.69,1414.1200000000001,2001.66,4,38
20,2,4.0,303.15999999999997,55.58,1,38
20,3,16.0,209.15999999999997,191.29,1,38
20,4,23.0,78.0,657.3,2,38
20,5,0.0,83.58,229.67,2,38
20,6,158.74,95.5,288.12,2,38
20,7,365.44,765.16,271.68,3,38
20,8,203.25,128.76,243.06,3,38
20,9,108.0,0.0,86.33,3,38
20,10,46.0,0.0,17.92,4,38
21,1,0.0,4221.24,4081.9999999999995,1,38
21,2,4843.51,4094.55,4315.2,1,38
21,3,4672.8,4038.82,5900.22,1,38
21,4,5302.01,5299.76,4277.53,2,38
21,5,4657.48,4385.650000000001,3756.96,2,38
21,6,4204.7300000000005,4060.61,5142.41,2,38
21,7,5614.57,4981.9800000000005,4299.33,3,38
21,8,4511.77,3815.2099999999996,4905.24,3,38
21,9,4642.1900000000005,5339.15,3718.79,3,38
21,10,5560.93,4139.28,4059.2200000000003,4,38
22,1,0.0,0.0,103.04,1,38
22,2,0.0,0.0,167.44,1,38
22,3,0.0,0.0,31.82,1,38
22,4,0.0,0.0,35.64,2,38
22,5,0.0,11.75,29.64,2,38
22,6,0.0,0.0,39.52,2,38
22,7,0.0,340.09999999999997,335.8,3,38
22,8,0.0,0.0,517.38,3,38
22,9,0.0,0.0,14.32,3,38
23,1,0.0,43.28,81.05,1,38
23,2,11.0,48.12,122.28,1,38
23,3,57.0,135.83,172.28,1,38
23,4,0.0,163.17,167.74,2,38
23,5,0.0,129.05,140.74,2,38
23,6,6.0,155.07999999999998,232.59,2,38
23,7,41.0,249.64000000000001,315.22999999999996,3,38
23,8,85.5,87.18,293.37,3,38
23,9,0.0,83.51,144.43,3,38
23,10,89.0,159.66,160.85,4,38
24,2,0.0,12.0,20.91,1,38
24,3,0.0,26.18,6.77,1,38
24,4,0.0,5.97,6.77,2,38
24,6,20.5,8.34,10.47,2,38
24,7,0.0,4.74,19.939999999999998,3,38
24,8,6.0,44.92,5.97,3,38
25,1,0.0,84.25,215.8,1,38
25,2,114.0,108.0,189.51,1,38
25,3,168.25,93.0,266.8,1,38
25,4,395.25,194.5,329.59000000000003,2,38
25,5,281.0,303.75,492.86,2,38
25,6,321.75,416.89,655.72,2,38
25,7,284.25,261.77000000000004,315.11999999999995,3,38
25,8,210.75,119.03,354.11,3,38
25,9,83.5,104.68,245.66000000000003,3,38
25,10,160.5,86.78,209.90000000000003,4,38
26,1,0.0,8.16,3.88,1,38
26,2,6.0,4.66,8.940000000000001,1,38
26,3,3.0,16.64,5.0,1,38
26,4,3.0,20.0,5.47,2,38
26,5,9.18,23.38,5.47,2,38
26,6,99.5,6.0,13.5,2,38
26,8,12.0,8.379999999999999,27.97,3,38
26,9,0.0,2.0,6.0,3,38
26,10,29.0,11.65,9.0,4,38
27,1,0.0,0.0,34.62,1,38
27,2,0.0,0.0,34.62,1,38
27,3,0.0,4.97,34.62,1,38
27,6,0.0,64.79,32.05,2,38
27,7,0.0,52.67,87.01,3,38
27,8,0.0,29.85,104.69,3,38
27,9,0.0,36.86,46.79,3,38
27,10,0.0,11.54,55.129999999999995,4,38
28,1,0.0,423.78,293.85999999999996,1,38
28,2,678.42,490.98,383.96,1,38
28,3,655.62,778.4200000000001,431.1,1,38
28,4,761.12,566.43,270.03999999999996,2,38
28,5,487.94000000000005,221.42000000000002,319.81,2,38
28,6,367.98,295.88,330.78999999999996,2,38
28,7,497.23,289.43,241.04,3,38
28,8,357.15,253.26999999999998,279.13,3,38
28,9,392.25,209.96999999999997,229.92000000000002,3,38
28,10,517.22,257.31,249.15,4,38
29,10,0.0,0.0,70.97999999999999,4,38
31,1,0.0,64.60000000000001,19.0,1,38
31,2,215.0,54.0,14.0,1,38
31,3,46.0,22.0,45.5,1,38
31,4,48.0,56.96,105.0,2,38
31,5,31.0,37.0,67.0,2,38
31,6,81.0,78.0,140.5,2,38
31,7,75.0,78.0,134.0,3,38
31,8,37.96,29.5,322.5,3,38
31,9,53.0,316.0,107.0,3,38
31,10,301.91999999999996,168.5,364.0,4,38
32,1,0.0,63.66,125.59,1,38
32,2,67.83,84.83,231.64,1,38
32,3,124.66,109.0,366.88,1,38
32,4,61.83,209.32,304.4,2,38
32,5,230.49,102.0,285.64,2,38
32,6,158.0,163.49,550.28,2,38
32,7,288.0,124.83,184.64,3,38
32,8,159.0,134.32,269.64,3,38
32,9,82.0,144.66,273.51,3,38
32,10,176.0,20.0,217.64,4,38
33,1,0.0,6.97,2.5,1,38
33,2,0.0,14.94,19.939999999999998,1,38
33,3,29.0,1.0,2.5,1,38
33,8,3.0,0.0,0.03000000000000025,3,38
33,9,0.0,20.5,6.0,3,38
34,1,0.0,10.0,11.94,1,38
34,10,12.0,0.0,5.96,4,38
38,1,0.0,188941.39,294688.11000000004,1,38
38,2,150517.72,193747.08,283801.51,1,38
38,3,155581.16999999998,183303.73,392563.93,1,38
38,4,196204.0,243325.89,303067.39,2,38
38,5,166553.59999999998,201562.44999999998,302257.18,2,38
38,6,156368.72,192904.82,369199.31000000006,2,38
38,7,190799.96999999997,251343.37999999998,292233.86,3,38
38,8,158008.04,219606.62,367257.9,3,38
