Store,Dept,Quarter,Q_2010,Q_2011,Q_2012
23,20,4,144323.25000000003,145271.90999999997,35443.56207999999
23,21,4,154862.62,150126.19,37529.03311999999
23,22,4,315270.98000000004,320924.16000000003,90421.22647999997
23,23,4,820743.0199999999,821959.21,216165.38391999927
23,24,4,197574.01999999996,188567.35000000003,47686.44748000012
23,25,4,239563.47999999998,241928.15000000002,58788.67807999997
23,26,4,245970.23,223962.73,62727.83112000008
23,27,4,61281.92,66781.12,19267.462840000004
23,28,4,21411.73,20423.309999999998,6373.793600000023
23,29,4,179525.78,182113.77000000002,45727.11596000001
23,30,4,101898.25,80534.84000000001,22415.658800000037
23,31,4,79438.15,78845.11,20121.89504000001
23,32,4,196918.44999999998,195901.6,40702.453879999994
23,33,4,197983.27000000002,186059.09,45774.37424000008
23,34,4,318736.74,302244.67,84310.58712000003
23,35,4,62515.97,69330.59999999999,19593.566520000022
23,36,4,52045.5,52933.939999999995,12402.846919999985
23,38,4,582196.57,581759.66,177311.89864000014
23,40,4,814787.8999999999,772630.8099999999,224389.2809199998
23,41,4,21523.62,29533.920000000002,8024.6454799999865
23,42,4,151671.23,154477.91,48301.38120000008
23,44,4,187767.6,156053.42,45521.88187999998
23,46,4,528124.37,535735.3400000001,134747.01344000036
23,49,4,280108.43,324484.44,103708.36824000026
23,50,4,80637.6,86318.5,27634.443679999982
23,52,4,58821.08,48457.58,14782.530759999998
23,54,4,3146.2000000000003,1568.5600000000002,363.04499999999916
23,55,4,444259.61,360257.13,58249.31372000009
23,56,4,32936.1,27797.04,8313.04280000002
23,58,4,25783.0,31985.0,17743.893000000007
23,59,4,76811.09999999999,34422.84,2440.087359999997
23,60,4,0.0,1848.0,516.9926800000003
23,67,4,189263.85,209238.2,57176.29951999998
23,71,4,141880.74000000002,147554.54,42436.047480000074
23,72,4,1632198.09,1572319.49,288835.5309200006
23,74,4,459507.89,454221.72000000003,145449.7621600005
23,79,4,441561.51,401364.55,117250.14991999994
23,80,4,365.7600000000001,20033.27,6236.462280000023
23,81,4,106633.46999999999,98954.69,34862.899480000044
23,82,4,440517.25,453125.06999999995,129518.22008000001
23,83,4,14663.8,16568.22,4525.645399999998
23,85,4,93242.20999999999,97741.11,32039.300240000004
23,87,4,445077.9700000001,471862.73999999993,150528.02051999982
23,90,4,234446.47,339011.08,103706.6174799999
23,91,4,240190.84,303035.05999999994,94726.64344000017
23,92,4,776582.1900000001,944806.5700000001,298432.5557599997
23,93,4,18020.62,28039.679999999997,8673.090319999976
23,94,4,3618.21,2924.81,1397.9552400000032
23,95,4,604826.5000000001,659321.94,216844.67363999962
23,96,4,160399.61,191573.51,59073.39535999998
23,97,4,62915.57,86391.76000000001,27124.69063999998
23,98,4,1941.9000000000003,2651.76,834.9008399999981
24,1,4,337461.99,312299.75,83064.2763200002
24,2,4,556150.8300000001,549626.86,162033.74152000016
24,3,4,141181.06,128320.48000000003,33299.213360000074
24,4,4,397659.04999999993,378075.92,115311.22628000019
24,5,4,653663.76,556754.61,112219.70072000002
24,6,4,119437.07,79233.99,13849.24735999999
24,7,4,641417.36,626424.05,97213.13400000024
24,8,4,703516.5,661495.01,203497.90047999923
24,9,4,272930.68,287365.75,98074.9499600002
24,10,4,423893.48000000004,404234.64,106398.85424000023
24,11,4,240527.36000000002,228362.86000000002,62584.064319999845
24,12,4,43766.369999999995,45365.57000000001,16995.17464000005
24,13,4,397362.79,371308.19,117265.8413199997
24,14,4,345892.97,320101.32999999996,70677.82119999987
24,16,4,100299.98999999999,71492.89,23855.597439999932
24,17,4,244921.91,228053.90000000002,55205.68424000016
24,18,4,334276.13999999996,335587.44999999995,62547.22899999978
24,19,4,1112.0,965.0200000000002,292.4365199999996
24,20,4,80572.82,68294.07,19409.32771999996
24,21,4,91293.46999999999,87228.77,21549.960800000033
24,22,4,214757.53999999995,191019.44999999998,48541.66715999985
24,23,4,512913.0800000001,469162.67,119025.72147999969
24,24,4,103316.5,95164.90999999999,23563.994160000082
24,25,4,192993.3,173929.2,45681.097919999964
24,26,4,149607.26,131521.75,36792.440000000046
24,27,4,37900.08,37827.56999999999,9486.062439999994
24,28,4,14848.99,12521.0,3407.99499999999
24,29,4,103998.39,92675.18,21885.469760000058
24,30,4,49537.48,39588.68,12035.607080000002
24,31,4,55238.189999999995,37957.03,8803.994720000002
24,32,4,134152.59,117965.92000000001,24207.722319999968
24,33,4,107859.32,97921.16,23112.390720000043
24,34,4,230967.14,186273.95,41764.30211999996
24,35,4,43211.18,38724.07,10954.725360000013
24,36,4,27282.0,20282.86,5103.4570799999865
24,37,4,46740.87,45227.34000000001,12735.805840000025
24,38,4,774525.1400000001,813708.7799999999,232315.79688000024
24,40,4,625347.7200000001,580016.63,172555.23052000027
24,41,4,22231.69,22822.49,5604.869839999993
24,42,4,77920.84000000001,79373.68,23234.788080000024
24,44,4,82573.09999999999,79430.59,21061.6532
24,46,4,234422.09999999998,222553.48,59437.19099999981
24,49,4,65398.740000000005,63948.35999999999,18227.738600000055
24,50,4,18159.0,14710.5,3980.3771200000033
24,52,4,25258.2,22839.899999999998,5771.0946799999865
24,54,4,1409.3600000000001,613.78,151.65875999999966
24,55,4,423749.19,341414.76999999996,51730.67819999992
24,56,4,22842.219999999998,18754.95,6002.044559999998
24,58,4,35957.0,22054.97,10777.040840000001
24,59,4,32287.710000000006,14161.81,1032.5812799999976
24,60,4,728.5999999999999,1636.7999999999997,335.6519200000001
24,67,4,162605.94999999998,158331.30000000002,38686.71244000003
24,71,4,65135.219999999994,80455.10000000002,18627.288760000036
24,72,4,1164973.56,1075188.5399999998,225424.92156000072
24,74,4,198143.12999999998,199068.20000000004,55583.325799999955
24,77,4,0.0,636.0,779.7410799999999
24,79,4,308776.26000000007,273293.69,86522.18032000007
24,80,4,378456.57,380080.03,115719.3432399997
24,81,4,323616.87,300852.39,94693.19468000019
24,82,4,355019.00999999995,363381.68000000005,81413.27488000014
24,83,4,59282.37,53197.479999999996,13541.537559999992
24,85,4,29463.350000000002,33217.840000000004,6847.814840000006
24,87,4,337527.12,357330.27,106702.81491999971
24,90,4,1035316.1300000001,1027747.34,319657.0621999998
24,91,4,729379.38,668739.0499999999,208427.3996399998
24,92,4,1729672.3900000004,1708298.3499999999,530990.1390399989
24,93,4,474695.32,483609.26,159246.57611999993
24,94,4,595396.58,582980.5900000001,191649.59652000086
24,95,4,1205779.9400000002,1122598.5899999999,345226.37912
24,96,4,146897.13999999998,153912.12,46840.62168000011
24,97,4,235656.89999999994,228221.78000000003,76178.66531999991
24,98,4,145576.75,134257.56999999998,41084.13299999996
24,99,4,0.01,10380.0,667.2471200000001
25,1,4,415979.76,375781.3,109232.07935999963
25,2,4,514308.30999999994,509181.77,141877.12748000026
25,3,4,152103.15,141900.62000000002,34609.058840000056
25,4,4,295412.97000000003,282841.67000000004,75030.84224000011
25,5,4,335297.46,296656.54,57515.39659999997
25,6,4,97963.26000000001,73880.42,10212.558039999956
25,7,4,451266.75,433910.64,75983.65360000024
25,8,4,441172.48999999993,416540.13,123350.29212000032
25,9,4,181343.19999999998,183617.85,49840.344560000085
25,10,4,331895.64,323086.98000000004,95189.5926799999
25,11,4,180907.80000000002,167432.19999999998,41502.068719999894
25,12,4,36260.700000000004,37189.45,12260.444280000032
25,13,4,351635.91,332987.1499999999,97713.30479999977
25,14,4,247113.83000000002,230603.92,43992.25072000002
25,16,4,62822.93999999999,53279.79,18097.08535999998
25,17,4,189334.39,178073.57,44461.40927999985
25,18,4,307252.58999999997,328658.43000000005,61927.3231199999
25,20,4,49627.03,45799.810000000005,12572.202440000003
25,21,4,80592.04000000001,76151.29,18612.303960000067
25,22,4,132305.72,120988.04999999999,24947.850839999923
25,23,4,285527.23,268758.89,67425.91827999987
25,24,4,53071.329999999994,50450.240000000005,13179.797080000017
25,25,4,111672.51,97152.49,27709.25987999996
25,26,4,67993.0,63567.560000000005,18124.57268000001
25,27,4,28874.73,23418.079999999998,5898.458320000011
25,28,4,12647.619999999999,10488.81,3228.8719600000036
25,29,4,58805.67999999999,61302.36,17574.41384000002
25,30,4,24288.999999999996,23146.629999999997,6867.839560000002
25,31,4,29882.95,28635.210000000003,6386.264919999986
25,32,4,70040.87999999999,65121.94,13756.502440000057
25,33,4,50744.07,46862.55999999999,12245.291599999979
25,34,4,153506.31,135468.22,39875.13912000008
25,35,4,34761.38,28516.75,7564.009359999998
25,36,4,20778.5,14333.970000000001,3559.9472800000085
25,37,4,47353.92,48951.95,13514.919639999967
25,38,4,622068.2499999999,576029.77,165695.64940000055
25,40,4,579785.4700000001,555170.85,170120.10835999998
25,41,4,118549.86,88613.26000000001,22211.086040000027
25,42,4,67717.18,68250.93,21924.74947999999
25,44,4,74573.06,64350.26,17398.32499999999
25,46,4,258147.09,240112.48,66910.01519999986
25,49,4,142042.41999999998,145460.9,45471.232480000115
25,50,4,27565.0,25882.0,8042.658679999999
25,52,4,26259.15,26684.980000000003,6194.666079999993
25,54,4,831.13,365.6,37.41523999999993
25,55,4,223955.96000000002,185937.99000000002,45522.94971999992
25,56,4,16581.52,17667.620000000003,6561.187000000013
25,58,4,7869.0,5900.0,2365.4576400000005
25,59,4,15888.68,8187.629999999999,998.5736399999976
25,60,4,49.0,3036.0,800.7499600000002
25,67,4,133050.96,129319.65,33507.9649999999
25,71,4,44834.78,50085.259999999995,12651.597000000005
25,72,4,870494.93,771349.77,142287.49348000015
25,74,4,174901.78000000003,174615.36,46847.268400000044
25,79,4,121846.04,107281.80000000002,33017.24964
25,80,4,671.9900000000001,7724.74,2062.9598000000033
25,81,4,106598.20000000001,101643.55,34943.49788000004
25,82,4,197409.11,198435.5,48607.451480000134
25,83,4,6263.34,3062.8399999999997,859.3702000000022
25,85,4,63169.47,62567.01999999999,14713.444959999959
25,87,4,88228.48000000001,97596.94,32027.723879999998
25,90,4,178042.17,167870.78,52893.784679999866
25,91,4,101781.21999999999,100560.42000000001,34431.46456000003
25,92,4,556571.4899999999,584071.83,181858.69400000066
25,93,4,8298.98,9136.160000000002,2968.4077600000082
25,94,4,12872.64,41089.490000000005,17872.18007999997
25,95,4,551614.53,536314.23,179314.88020000042
25,97,4,38259.219999999994,35587.240000000005,12132.430720000015
25,98,4,2764.4500000000003,16753.68,3556.9070399999905
26,1,4,349870.67000000004,321894.33,87122.88671999976
26,2,4,394382.51000000007,385424.82,107840.71655999981
26,3,4,97650.06,98309.53,24342.87588000003
26,4,4,331285.21,321305.45,97459.25295999987
26,5,4,425156.89,358950.66,64149.72963999991
26,6,4,105536.01000000001,92985.46,19039.52036000006
26,7,4,383739.61,391023.60000000003,68320.35759999981
26,8,4,416602.51,388447.04,106588.24131999981
26,9,4,216953.21000000002,199409.86,66693.59804000003
26,10,4,148395.60000000003,133243.27,39243.88087999985
26,11,4,196714.89,178672.36999999997,49878.38779999982
26,12,4,47916.71000000001,44431.439999999995,16891.25195999995
26,13,4,288022.46,259179.21,83362.32028000012
26,14,4,221056.41999999998,205854.50999999998,52232.319080000045
26,16,4,43595.42999999999,42978.76000000001,16183.925600000037
26,17,4,136514.93,131455.93,33369.82687999997
26,18,4,164936.21000000002,145799.69,39594.49004000002
26,19,4,25021.92,19498.59,6338.173880000011
26,20,4,42613.82,40758.53,11742.418640000013
26,21,4,90436.5,77614.5,20899.661120000084
26,22,4,106449.18999999999,94373.05,25880.40744000003
26,23,4,235777.49000000002,227360.30999999994,60431.93635999987
26,24,4,53286.18,44912.33999999999,11288.975240000027
26,25,4,96354.52,94533.56999999999,24216.60452000001
26,26,4,67886.89999999998,57500.24,17296.40103999996
26,27,4,19375.780000000002,17561.309999999998,5655.15144
26,28,4,7539.179999999999,5892.7699999999995,1495.5319200000013
26,29,4,58570.36,54798.61000000001,14900.933079999933
26,30,4,26125.980000000003,24263.58,8361.673600000027
26,31,4,25340.81,21527.95,6115.688559999991
26,32,4,72883.20000000001,67272.94,15264.833360000015
26,33,4,52623.37,48801.94,12695.728039999969
26,34,4,102569.01,98841.94,24447.121600000042
26,35,4,27636.0,25236.859999999997,7789.5314399999725
26,36,4,19450.0,14260.070000000002,3543.0486800000103
26,38,4,1383962.97,1333657.5499999998,365792.90668000083
26,40,4,518844.33999999997,483225.21,136717.92867999995
26,41,4,17701.75,19514.96,5835.20992
26,42,4,36434.06999999999,36519.52,11442.358519999989
26,44,4,67056.03,68910.06,18982.164319999996
26,46,4,152574.96,140898.83000000002,38142.63940000009
26,47,4,212.0,0.0,16.05584000000003
26,48,4,0.0,11051.0,2823.36848
26,49,4,39134.18,34376.35,13684.062040000039
26,52,4,26240.43,27608.51,6481.793079999976
26,54,4,820.28,276.92,56.06171999999979
26,55,4,246980.07,203850.51,40144.24839999997
26,56,4,9781.89,15495.659999999998,5096.2023200000085
26,59,4,9890.91,5337.71,576.86388
26,60,4,0.0,1179.2,689.1583199999998
26,67,4,94878.70999999999,96347.7,24106.532279999974
26,71,4,39325.52,41001.06999999999,10169.144759999996
26,72,4,798708.2800000001,801692.1900000001,168367.76279999982
26,74,4,113442.65999999999,113968.86,34801.07991999989
26,79,4,162001.47,159259.77000000002,48329.03580000011
26,80,4,258950.01000000004,244405.27000000002,74846.90459999997
26,81,4,244350.65000000002,244981.01999999996,74091.43951999997
26,82,4,238369.17,261616.04,65641.79960000023
26,83,4,40579.329999999994,36469.26000000001,10529.179360000015
26,85,4,35666.95,33228.240000000005,7155.809759999993
26,87,4,262653.49,292280.94,92041.19112
26,90,4,783184.1800000002,814303.7999999999,250366.16052000053
26,91,4,516772.79999999993,517130.67000000004,156314.4911200001
26,92,4,1161196.04,1208480.5099999998,368571.4769599987
26,93,4,343957.44999999995,354942.5800000001,107859.33155999982
26,94,4,490468.10000000003,469214.39,154523.12820000062
26,95,4,881901.2899999999,873909.0,274279.7909999993
26,96,4,234906.99000000005,232934.17,72378.24635999998
26,97,4,186080.66000000003,180341.69,58850.955320000015
26,98,4,121760.14,113360.76,34507.04028000006
26,99,4,0.0,4065.0,2188.5767999999985
27,1,4,574291.6,542969.68,153663.15240000014
27,2,4,1083557.78,1033878.08,297137.50951999926
27,3,4,190379.47999999998,183264.19999999998,47360.528599999845
27,4,4,604539.86,573384.18,164220.47607999985
27,5,4,725816.84,540041.35,100054.07276000029
27,6,4,181907.09999999998,122260.84,22284.80663999994
27,7,4,1002678.4299999999,974503.0800000001,228383.1453999998
27,8,4,632661.3500000001,562381.8400000001,168779.51472000004
27,9,4,338016.81,329596.25000000006,110248.79704000008
27,10,4,514866.8999999999,529388.1799999999,152288.5187600002
27,11,4,289836.45999999996,271236.62,69762.66496000017
27,12,4,47598.780000000006,46727.99,14884.33471999994
27,13,4,726531.8200000001,659122.36,199635.31716000015
27,14,4,536232.71,516423.43,101162.7569599996
27,16,4,88774.44,64357.729999999996,19923.108119999957
27,17,4,323283.44,296469.23999999993,72333.87784000012
27,18,4,526580.86,521453.81,98952.25299999957
27,19,4,5069.0,17758.0,7065.187839999984
27,20,4,148563.08,133545.29,37579.55003999988
27,21,4,107175.94,96684.47,23351.42188000007
27,22,4,295953.24,265392.26,69717.57843999998
27,23,4,609466.77,582529.1000000001,156653.88652000047
27,24,4,165097.84,140748.93000000002,40508.4627200001
27,25,4,201151.79,186260.91000000003,52116.48968000008
27,26,4,211766.99000000005,194017.41999999998,57557.46267999987
27,27,4,37957.5,37864.32,9359.467599999998
27,28,4,20925.58,17246.640000000003,6689.707319999997
27,29,4,120011.59000000001,116560.57,29666.28688
27,30,4,55585.6,51916.34,15328.177800000047
27,31,4,57396.7,54760.31,13248.206199999971
27,32,4,152813.88,137133.44,28278.54011999995
27,33,4,172685.91,145850.71,41633.72592000011
27,34,4,245517.63999999998,217031.62000000005,64768.87115999996
27,35,4,49321.5,52299.7,13241.98259999997
27,36,4,37601.0,35959.1,9275.669320000008
27,37,4,31838.890000000003,36058.88999999999,9831.84752000001
27,38,4,546539.84,514524.77999999997,144249.06344000014
27,40,4,984295.4700000001,898058.6200000001,259969.0080399995
27,41,4,37837.02,31222.510000000002,9001.693119999998
27,42,4,145348.37999999998,133620.31,38479.87083999998
27,44,4,95882.12999999999,81811.0,22770.006119999936
27,46,4,517523.9199999999,513674.9,137383.6312399998
27,47,4,513.0,-338.0,21.007199999999997
27,49,4,134061.76,126824.24,36684.07056000007
27,50,4,38491.5,30067.5,10058.830079999996
27,52,4,27063.68,51079.01,11878.653000000046
27,54,4,1786.4,1274.94,243.2524000000002
27,55,4,409405.77,354625.67,60073.92631999983
27,56,4,27405.43,21189.32,7433.368400000019
27,58,4,21242.0,11665.0,6209.573559999999
27,59,4,71674.1,33915.47,1869.470559999994
27,60,4,1610.4,2032.7999999999997,419.71680000000015
27,67,4,191227.43,176521.44999999998,40119.100199999986
27,71,4,154469.56,157162.82000000004,39790.98092000006
27,72,4,1536474.9000000001,1308987.62,249265.3282800004
27,74,4,360550.91,349261.87999999995,93050.49663999974
27,79,4,507995.67999999993,472143.68000000005,140059.4602400002
27,80,4,387544.74,333464.74,83278.07444000004
27,81,4,407051.55999999994,359846.78,93392.0148800002
27,82,4,476373.86000000004,515405.49000000005,111295.72411999978
27,83,4,131502.09,114647.92,30909.72156000009
27,85,4,72880.93000000001,80063.72,15074.164040000063
27,87,4,239408.6,217472.48,68255.51640000011
27,90,4,1413358.01,1295401.0499999998,364108.21276000055
27,91,4,940330.43,829206.37,247335.3189200004
27,92,4,2162232.03,2017151.54,610954.0389199989
27,93,4,765170.46,662728.83,211306.24499999982
27,94,4,827421.9099999999,766871.9099999999,237694.73895999973
27,95,4,1616180.31,1414555.43,421509.68052000087
27,96,4,260568.20000000004,232386.76999999996,69255.54591999968
27,97,4,300349.11,250895.78,71494.70592000007
27,98,4,177265.61000000002,160562.88,47568.49880000006
27,99,4,0.0,14525.0,1138.1231600000003
28,1,4,348377.98,359982.49,91329.08483999995
28,2,4,769547.5900000001,743465.51,206138.5475599994
28,3,4,139313.23,117600.96,33033.39467999993
28,4,4,395587.22,380699.06999999995,108604.59219999977
28,5,4,626415.1300000001,499217.97,90564.12447999994
28,6,4,104307.41,79778.52,14193.941480000032
28,7,4,730014.84,683377.69,119466.80300000025
28,8,4,466968.76999999996,454860.3300000001,134128.06340000025
28,9,4,199668.56,181297.61,49794.26115999996
28,10,4,278638.74,241509.57,80134.53680000002
28,11,4,189055.47000000003,182061.75,44004.69783999996
28,12,4,42512.89000000001,40245.96,13294.167760000011
28,13,4,534490.9699999999,499463.57,144402.58732000028
28,14,4,290405.47000000003,254260.83000000002,58410.45743999992
28,16,4,47130.57,38990.42,13607.638680000027
28,17,4,145011.32,137596.59,33891.9616799999
28,18,4,330654.61,293275.45,63358.081480000066
28,19,4,30254.879999999997,23659.570000000003,6200.375480000016
28,20,4,68534.68999999999,62992.09,18028.35311999995
28,21,4,75707.12,69909.64000000001,19837.630000000023
28,22,4,158832.50000000003,142513.0,36056.05572000001
28,23,4,535180.78,485078.2800000001,112741.59608000018
28,24,4,146821.34999999998,125963.08,33677.638880000035
28,25,4,221719.69000000003,200895.47000000003,57851.667600000095
28,26,4,214721.86,174212.96999999997,42804.10439999991
28,27,4,29323.29,28168.769999999997,7297.16552000001
28,28,4,9319.27,10139.039999999999,2884.760040000002
28,29,4,99683.84999999999,94664.62000000001,19595.07459999996
28,30,4,44116.44,38681.87,10434.983040000026
28,31,4,35672.46,34742.69,8572.238920000007
28,32,4,149031.48,123853.93999999999,27443.958520000055
28,33,4,143586.94999999998,123194.03,31878.65747999995
28,34,4,257045.8,214542.1,61300.75940000011
28,35,4,38197.69,31134.340000000007,8695.576159999986
28,36,4,39578.759999999995,30502.609999999997,5047.197240000017
28,37,4,28041.370000000003,23166.210000000003,6790.149200000012
28,38,4,650623.18,642181.02,187512.64184000014
28,40,4,625953.41,605102.7899999999,176308.37484000006
28,41,4,23454.25,32993.22,8666.971879999977
28,42,4,87198.05000000002,81022.17000000001,26772.86171999989
28,44,4,75679.34,75429.05000000002,20532.18244000002
28,46,4,301866.27,288486.72,74614.14163999984
28,49,4,153027.36000000002,141424.28999999998,44171.54507999986
28,52,4,41187.15,37244.78,9127.14251999999
28,54,4,1275.89,295.28,56.803599999999804
28,55,4,254346.52000000002,198894.44,32667.951520000013
28,56,4,3833.88,2126.36,899.6635999999977
28,58,4,63142.97,55298.44,15515.8576
28,59,4,56637.15,25053.11,1494.7931999999976
28,60,4,10875.0,9406.0,2269.1900000000046
28,67,4,93582.34999999998,87570.68999999999,22114.148359999974
28,71,4,98629.49999999999,73223.23000000001,20446.789719999928
28,72,4,1068978.48,980132.3200000001,200819.01532000036
28,74,4,180852.77000000002,151579.72,43889.85155999996
28,79,4,559010.0499999999,578471.25,163272.26204
28,80,4,251676.49999999997,249209.97999999998,73702.73675999987
28,81,4,302913.3400000001,284994.19,84868.6357200001
28,82,4,308261.48,265524.25,76013.85196
28,83,4,76625.13999999998,79740.45,19309.16872000007
28,85,4,25808.14,18932.010000000002,5786.185320000002
28,87,4,162173.75,173094.88999999998,55113.20511999995
28,90,4,875911.0399999999,948924.0,301060.06947999983
28,91,4,747482.9599999998,742587.2200000001,227114.44987999994
28,92,4,1364281.66,1461834.37,415822.68051999866
28,93,4,632935.2,713937.73,217789.12780000042
28,94,4,416004.21,437213.79000000004,146363.22632000045
28,95,4,1192312.61,1173735.36,359030.02936000086
28,96,4,315517.68,380919.18000000005,122010.02952000007
28,97,4,312692.91,314861.20000000007,96299.97383999986
28,98,4,175827.26999999996,172138.88,52011.560239999926
28,99,4,0.0,8909.97,524.6621199999998
29,1,4,289734.57,278828.14,71269.19292000023
29,2,4,356865.2099999999,340647.55000000005,98370.48640000017
29,3,4,92238.18000000001,91927.47,24268.69544000001
29,4,4,192085.55999999997,186271.70000000004,50727.957199999975
29,5,4,352193.47000000003,252047.50999999995,56229.06103999995
29,6,4,93997.79000000001,55477.12999999999,7070.485240000014
29,7,4,432958.18,403015.86000000004,82166.88451999989
29,8,4,302560.17,278010.64999999997,73456.04896000015
29,9,4,117631.14,116860.64,35956.50003999992
29,10,4,145490.48,125417.14,35012.996040000085
29,11,4,119158.85999999999,109666.70999999999,29711.714640000042
29,12,4,27962.05,24938.06,8009.997840000003
29,13,4,250870.03,219264.46,73677.65656000003
29,14,4,183053.95,167084.83000000002,38338.29211999998
29,16,4,32363.550000000003,22534.960000000003,7597.437080000001
29,17,4,143633.63,125388.11000000002,31048.94804000002
29,18,4,133562.45,129293.09,21854.90903999997
29,19,4,1393.91,85.0,31.89416
29,20,4,50679.12000000001,51783.25,13165.972439999983
29,21,4,60966.30999999999,55516.8,14710.953279999998
29,22,4,110202.35,97504.06999999998,23974.60976000002
29,23,4,378146.61,350149.26,79800.04916000016
29,24,4,82174.29999999999,74881.3,19938.916200000014
29,25,4,101828.93999999997,92884.69999999998,26899.114520000025
29,26,4,78995.98,68934.33,19845.916520000057
29,27,4,31275.539999999994,28739.81,6785.060280000007
29,28,4,14998.940000000002,11745.48,3137.497440000002
29,29,4,82118.23,75255.86,20073.885640000015
29,30,4,34536.22,32086.759999999995,9123.243759999994
29,31,4,41823.12,32565.539999999997,9058.588319999999
29,32,4,82792.07999999999,73015.2,14600.751119999968
29,33,4,78688.05,63856.479999999996,17317.28812
29,34,4,184787.44,135780.5,42015.87632000007
29,35,4,36889.75,33172.079999999994,9389.862800000015
29,36,4,19319.5,16716.33,5798.646919999999
29,38,4,568482.84,573629.23,164313.4055199994
29,40,4,406127.48,369548.3299999999,116334.6245200003
29,41,4,11659.720000000001,9598.0,2409.076079999996
29,42,4,52796.710000000014,50703.98,15027.002000000015
29,44,4,34282.15000000001,34531.200000000004,8218.50175999999
29,46,4,187261.03999999998,167182.93000000002,41894.86628
29,52,4,16423.53,14770.800000000001,3606.837120000006
29,54,4,700.57,196.14,58.83551999999994
29,55,4,162692.31999999998,141485.7,23394.96784000002
29,56,4,9180.98,11685.580000000002,5133.90852
29,59,4,13718.689999999999,7977.87,1129.6921999999984
29,60,4,5964.6,4461.6,1158.8899600000002
29,67,4,99124.87999999999,101595.23000000001,24660.005160000044
29,71,4,40183.05,39966.93,9917.326240000002
29,72,4,820481.8999999999,739432.7200000001,128397.26148000035
29,74,4,107589.89000000001,113421.96999999997,32731.671520000033
29,79,4,110920.99,103174.21,32842.90371999995
29,80,4,877.55,399.99999999999994,2560.8283599999995
29,81,4,71531.05,65913.89,21767.751079999984
29,82,4,170059.41,157549.08000000002,47775.06140000009
29,83,4,9953.550000000001,9751.25,2707.503520000003
29,85,4,35589.75,30070.25,6408.3803200000175
29,87,4,134278.12,132880.89,36376.681119999914
29,90,4,157758.46,147255.56999999998,44556.27500000001
29,91,4,65434.52000000001,54931.58,12501.238999999981
29,92,4,356479.79,376206.88999999996,117527.1752400002
29,93,4,13606.329999999998,12127.28,5415.952200000009
29,94,4,106.34,704.88,334.286320000001
29,95,4,401161.11,372247.21,124560.05192000027
29,97,4,28384.2,26344.8,8926.631879999972
29,98,4,977.35,2632.59,797.806919999999
30,1,4,168233.57999999996,140854.59000000003,43725.37204000003
30,2,4,182016.55,155377.44,47680.25139999989
30,3,4,10063.390000000001,7927.340000000001,2280.0571599999985
30,4,4,200503.02,165350.99000000002,50503.11336000019
30,5,4,5762.74,6459.22,1897.8671999999972
30,6,4,424.12,105.0,87.94808000000027
30,7,4,5641.2,3788.6099999999997,778.4007600000001
30,8,4,168010.2,144035.37999999998,45684.4401199999
30,9,4,728.38,317.58000000000004,128.27268000000055
30,10,4,2469.0099999999998,2681.1499999999996,823.2021999999994
30,11,4,16636.33,11908.400000000001,3174.424560000003
30,12,4,829.4000000000001,998.55,345.4675999999988
30,13,4,171032.03000000003,133456.3,42910.60300000006
30,14,4,18877.969999999998,16176.16,3685.9665200000077
30,16,4,19521.739999999994,10116.79,3596.566000000006
30,18,4,7242.4,7808.45,2170.959759999999
30,20,4,76.0,15.12,128.81743999999995
30,21,4,25802.96,15350.57,4194.438959999991
30,25,4,391.25,180.66,148.21287999999996
30,28,4,1788.5,975.85,289.20896
30,31,4,1016.1800000000002,683.36,321.6094799999991
30,32,4,244.10000000000002,125.0,164.91136000000046
30,38,4,865115.0999999999,826658.7399999999,247259.17895999944
30,40,4,333915.8,292665.11,86778.12088000012
30,42,4,879.6200000000001,737.03,299.2241999999992
30,46,4,92077.68000000001,69479.18000000001,21246.277199999997
30,52,4,261.55999999999995,264.45,49.44195999999993
30,56,4,767.0,1252.56,592.0889999999985
30,59,4,1904.42,915.5999999999999,182.7161199999995
30,60,4,12619.199999999999,10102.400000000001,2245.53368
30,67,4,19593.089999999997,15289.53,4271.628879999998
30,72,4,907.7199999999998,683.24,478.8686000000011
30,74,4,4698.13,1235.3,399.13960000000014
30,79,4,78029.53000000001,69820.09000000001,23787.94175999995
30,80,4,91155.41999999998,84701.70000000001,23797.740720000013
30,81,4,165578.68000000002,125455.37999999999,40159.33779999999
30,82,4,78227.43,80573.17000000001,18359.542680000082
30,83,4,25410.340000000004,16089.669999999998,5312.614520000012
30,85,4,1482.15,1043.88,463.57900000000035
30,87,4,4286.75,4152.360000000001,1300.539520000001
30,90,4,467254.87999999995,468195.79000000004,148138.71060000014
30,91,4,427857.37,375535.80000000005,123714.80139999956
30,92,4,793709.7,752440.24,230294.03403999997
30,93,4,320719.97,280706.3900000001,94438.51523999978
30,94,4,315847.11,278877.48000000004,97562.19844000025
30,95,4,623496.5300000001,537872.6599999999,180941.51772000035
30,96,4,282199.35000000003,235724.37,72066.55256000014
30,97,4,190608.35,162768.97,53173.546079999855
30,98,4,49503.840000000004,52415.850000000006,14468.185599999993
31,1,4,296166.64,290471.32999999996,81580.87672000013
31,2,4,777909.6900000001,786238.2300000001,224767.67639999933
31,3,4,107835.07000000002,103659.32999999999,28675.61204000009
31,4,4,473671.63999999996,484579.04999999993,134121.36599999983
